Unique Values,Count,Percentage
2136,1,6.675166378521985e-06
4830,1,6.675166378521985e-06
1000,1,6.675166378521985e-06
2668,1,6.675166378521985e-06
330,1,6.675166378521985e-06
3596,1,6.675166378521985e-06
218,1,6.675166378521985e-06
3111,1,6.675166378521985e-06
1502,1,6.675166378521985e-06
4284,1,6.675166378521985e-06
1592,1,6.675166378521985e-06
167,1,6.675166378521985e-06
1656,1,6.675166378521985e-06
1629,1,6.675166378521985e-06
2351,1,6.675166378521985e-06
4210,1,6.675166378521985e-06
494,1,6.675166378521985e-06
4325,1,6.675166378521985e-06
4253,1,6.675166378521985e-06
3246,1,6.675166378521985e-06
3716,1,6.675166378521985e-06
2090,1,6.675166378521985e-06
3692,1,6.675166378521985e-06
4716,1,6.675166378521985e-06
2723,1,6.675166378521985e-06
4418,1,6.675166378521985e-06
1295,1,6.675166378521985e-06
1737,1,6.675166378521985e-06
351,1,6.675166378521985e-06
3035,1,6.675166378521985e-06
4582,1,6.675166378521985e-06
284,1,6.675166378521985e-06
1670,1,6.675166378521985e-06
1362,1,6.675166378521985e-06
2518,1,6.675166378521985e-06
433,1,6.675166378521985e-06
985,1,6.675166378521985e-06
3243,1,6.675166378521985e-06
2655,1,6.675166378521985e-06
651,1,6.675166378521985e-06
2185,1,6.675166378521985e-06
1335,1,6.675166378521985e-06
616,1,6.675166378521985e-06
1865,1,6.675166378521985e-06
1269,1,6.675166378521985e-06
4177,1,6.675166378521985e-06
1193,1,6.675166378521985e-06
489,1,6.675166378521985e-06
1056,1,6.675166378521985e-06
4599,1,6.675166378521985e-06
3594,1,6.675166378521985e-06
222,1,6.675166378521985e-06
1302,1,6.675166378521985e-06
432,1,6.675166378521985e-06
3443,1,6.675166378521985e-06
4816,1,6.675166378521985e-06
917,1,6.675166378521985e-06
635,1,6.675166378521985e-06
4335,1,6.675166378521985e-06
3462,1,6.675166378521985e-06
1575,1,6.675166378521985e-06
803,1,6.675166378521985e-06
2711,1,6.675166378521985e-06
2832,1,6.675166378521985e-06
1397,1,6.675166378521985e-06
18,1,6.675166378521985e-06
3484,1,6.675166378521985e-06
2829,1,6.675166378521985e-06
2659,1,6.675166378521985e-06
1509,1,6.675166378521985e-06
3825,1,6.675166378521985e-06
4860,1,6.675166378521985e-06
344,1,6.675166378521985e-06
1341,1,6.675166378521985e-06
4849,1,6.675166378521985e-06
1191,1,6.675166378521985e-06
4842,1,6.675166378521985e-06
1980,1,6.675166378521985e-06
1038,1,6.675166378521985e-06
1525,1,6.675166378521985e-06
1194,1,6.675166378521985e-06
1120,1,6.675166378521985e-06
4217,1,6.675166378521985e-06
358,1,6.675166378521985e-06
3511,1,6.675166378521985e-06
2301,1,6.675166378521985e-06
798,1,6.675166378521985e-06
684,1,6.675166378521985e-06
2266,1,6.675166378521985e-06
3376,1,6.675166378521985e-06
1238,1,6.675166378521985e-06
3800,1,6.675166378521985e-06
4647,1,6.675166378521985e-06
2511,1,6.675166378521985e-06
1188,1,6.675166378521985e-06
4058,1,6.675166378521985e-06
3324,1,6.675166378521985e-06
4602,1,6.675166378521985e-06
627,1,6.675166378521985e-06
1299,1,6.675166378521985e-06
3600,1,6.675166378521985e-06
3789,1,6.675166378521985e-06
3728,1,6.675166378521985e-06
3924,1,6.675166378521985e-06
3947,1,6.675166378521985e-06
3665,1,6.675166378521985e-06
838,1,6.675166378521985e-06
1643,1,6.675166378521985e-06
1327,1,6.675166378521985e-06
636,1,6.675166378521985e-06
4096,1,6.675166378521985e-06
611,1,6.675166378521985e-06
2877,1,6.675166378521985e-06
4778,1,6.675166378521985e-06
2101,1,6.675166378521985e-06
2670,1,6.675166378521985e-06
3829,1,6.675166378521985e-06
339,1,6.675166378521985e-06
411,1,6.675166378521985e-06
542,1,6.675166378521985e-06
2393,1,6.675166378521985e-06
1462,1,6.675166378521985e-06
500,1,6.675166378521985e-06
4421,1,6.675166378521985e-06
223,1,6.675166378521985e-06
1282,1,6.675166378521985e-06
766,1,6.675166378521985e-06
3641,1,6.675166378521985e-06
2866,1,6.675166378521985e-06
486,1,6.675166378521985e-06
3336,1,6.675166378521985e-06
1489,1,6.675166378521985e-06
2927,1,6.675166378521985e-06
1108,1,6.675166378521985e-06
541,1,6.675166378521985e-06
532,1,6.675166378521985e-06
6,1,6.675166378521985e-06
2671,1,6.675166378521985e-06
4812,1,6.675166378521985e-06
1190,1,6.675166378521985e-06
1893,1,6.675166378521985e-06
175,1,6.675166378521985e-06
1523,1,6.675166378521985e-06
2245,1,6.675166378521985e-06
2395,1,6.675166378521985e-06
2590,1,6.675166378521985e-06
1200,1,6.675166378521985e-06
1975,1,6.675166378521985e-06
2742,1,6.675166378521985e-06
2124,1,6.675166378521985e-06
790,1,6.675166378521985e-06
5028,1,6.675166378521985e-06
1907,1,6.675166378521985e-06
4364,1,6.675166378521985e-06
3574,1,6.675166378521985e-06
1771,1,6.675166378521985e-06
2783,1,6.675166378521985e-06
3068,1,6.675166378521985e-06
1275,1,6.675166378521985e-06
1262,1,6.675166378521985e-06
4681,1,6.675166378521985e-06
2543,1,6.675166378521985e-06
1654,1,6.675166378521985e-06
4457,1,6.675166378521985e-06
289,1,6.675166378521985e-06
3414,1,6.675166378521985e-06
3402,1,6.675166378521985e-06
213,1,6.675166378521985e-06
4426,1,6.675166378521985e-06
4658,1,6.675166378521985e-06
3873,1,6.675166378521985e-06
1703,1,6.675166378521985e-06
571,1,6.675166378521985e-06
1184,1,6.675166378521985e-06
34,1,6.675166378521985e-06
3621,1,6.675166378521985e-06
1701,1,6.675166378521985e-06
719,1,6.675166378521985e-06
2023,1,6.675166378521985e-06
4728,1,6.675166378521985e-06
2528,1,6.675166378521985e-06
3387,1,6.675166378521985e-06
3228,1,6.675166378521985e-06
3734,1,6.675166378521985e-06
455,1,6.675166378521985e-06
2741,1,6.675166378521985e-06
2654,1,6.675166378521985e-06
3207,1,6.675166378521985e-06
3608,1,6.675166378521985e-06
2747,1,6.675166378521985e-06
466,1,6.675166378521985e-06
3762,1,6.675166378521985e-06
1978,1,6.675166378521985e-06
563,1,6.675166378521985e-06
5062,1,6.675166378521985e-06
3561,1,6.675166378521985e-06
211,1,6.675166378521985e-06
3972,1,6.675166378521985e-06
4956,1,6.675166378521985e-06
956,1,6.675166378521985e-06
1593,1,6.675166378521985e-06
4734,1,6.675166378521985e-06
3074,1,6.675166378521985e-06
3199,1,6.675166378521985e-06
1924,1,6.675166378521985e-06
4671,1,6.675166378521985e-06
3684,1,6.675166378521985e-06
3848,1,6.675166378521985e-06
793,1,6.675166378521985e-06
1483,1,6.675166378521985e-06
2804,1,6.675166378521985e-06
1676,1,6.675166378521985e-06
2259,1,6.675166378521985e-06
799,1,6.675166378521985e-06
4248,1,6.675166378521985e-06
648,1,6.675166378521985e-06
3116,1,6.675166378521985e-06
1864,1,6.675166378521985e-06
2018,1,6.675166378521985e-06
4377,1,6.675166378521985e-06
72,1,6.675166378521985e-06
975,1,6.675166378521985e-06
973,1,6.675166378521985e-06
3200,1,6.675166378521985e-06
137,1,6.675166378521985e-06
2715,1,6.675166378521985e-06
4890,1,6.675166378521985e-06
2465,1,6.675166378521985e-06
2520,1,6.675166378521985e-06
2843,1,6.675166378521985e-06
1990,1,6.675166378521985e-06
334,1,6.675166378521985e-06
78,1,6.675166378521985e-06
4137,1,6.675166378521985e-06
2304,1,6.675166378521985e-06
2917,1,6.675166378521985e-06
4455,1,6.675166378521985e-06
3802,1,6.675166378521985e-06
3609,1,6.675166378521985e-06
645,1,6.675166378521985e-06
3650,1,6.675166378521985e-06
3923,1,6.675166378521985e-06
2074,1,6.675166378521985e-06
800,1,6.675166378521985e-06
4448,1,6.675166378521985e-06
1003,1,6.675166378521985e-06
4084,1,6.675166378521985e-06
2162,1,6.675166378521985e-06
5010,1,6.675166378521985e-06
3842,1,6.675166378521985e-06
1139,1,6.675166378521985e-06
3616,1,6.675166378521985e-06
2611,1,6.675166378521985e-06
2615,1,6.675166378521985e-06
12,1,6.675166378521985e-06
2345,1,6.675166378521985e-06
2906,1,6.675166378521985e-06
3919,1,6.675166378521985e-06
4195,1,6.675166378521985e-06
1834,1,6.675166378521985e-06
2287,1,6.675166378521985e-06
4313,1,6.675166378521985e-06
4619,1,6.675166378521985e-06
3826,1,6.675166378521985e-06
4461,1,6.675166378521985e-06
2643,1,6.675166378521985e-06
1005,1,6.675166378521985e-06
3289,1,6.675166378521985e-06
3092,1,6.675166378521985e-06
3642,1,6.675166378521985e-06
1884,1,6.675166378521985e-06
4181,1,6.675166378521985e-06
55,1,6.675166378521985e-06
4022,1,6.675166378521985e-06
4838,1,6.675166378521985e-06
1499,1,6.675166378521985e-06
4717,1,6.675166378521985e-06
4163,1,6.675166378521985e-06
3316,1,6.675166378521985e-06
2628,1,6.675166378521985e-06
4827,1,6.675166378521985e-06
606,1,6.675166378521985e-06
4302,1,6.675166378521985e-06
1486,1,6.675166378521985e-06
4576,1,6.675166378521985e-06
1969,1,6.675166378521985e-06
21,1,6.675166378521985e-06
4761,1,6.675166378521985e-06
2621,1,6.675166378521985e-06
5004,1,6.675166378521985e-06
871,1,6.675166378521985e-06
4992,1,6.675166378521985e-06
2766,1,6.675166378521985e-06
1602,1,6.675166378521985e-06
3795,1,6.675166378521985e-06
280,1,6.675166378521985e-06
3409,1,6.675166378521985e-06
2603,1,6.675166378521985e-06
4723,1,6.675166378521985e-06
2031,1,6.675166378521985e-06
1562,1,6.675166378521985e-06
4303,1,6.675166378521985e-06
2172,1,6.675166378521985e-06
1677,1,6.675166378521985e-06
1487,1,6.675166378521985e-06
2446,1,6.675166378521985e-06
1729,1,6.675166378521985e-06
2873,1,6.675166378521985e-06
132,1,6.675166378521985e-06
2953,1,6.675166378521985e-06
1217,1,6.675166378521985e-06
585,1,6.675166378521985e-06
4990,1,6.675166378521985e-06
4359,1,6.675166378521985e-06
2233,1,6.675166378521985e-06
794,1,6.675166378521985e-06
4916,1,6.675166378521985e-06
4153,1,6.675166378521985e-06
4161,1,6.675166378521985e-06
4392,1,6.675166378521985e-06
658,1,6.675166378521985e-06
647,1,6.675166378521985e-06
1790,1,6.675166378521985e-06
4773,1,6.675166378521985e-06
4823,1,6.675166378521985e-06
1783,1,6.675166378521985e-06
3125,1,6.675166378521985e-06
3662,1,6.675166378521985e-06
3926,1,6.675166378521985e-06
1045,1,6.675166378521985e-06
243,1,6.675166378521985e-06
2089,1,6.675166378521985e-06
184,1,6.675166378521985e-06
721,1,6.675166378521985e-06
1245,1,6.675166378521985e-06
4131,1,6.675166378521985e-06
215,1,6.675166378521985e-06
769,1,6.675166378521985e-06
1951,1,6.675166378521985e-06
128,1,6.675166378521985e-06
4078,1,6.675166378521985e-06
1935,1,6.675166378521985e-06
1823,1,6.675166378521985e-06
324,1,6.675166378521985e-06
986,1,6.675166378521985e-06
2761,1,6.675166378521985e-06
4869,1,6.675166378521985e-06
3404,1,6.675166378521985e-06
183,1,6.675166378521985e-06
1027,1,6.675166378521985e-06
3126,1,6.675166378521985e-06
2915,1,6.675166378521985e-06
2487,1,6.675166378521985e-06
4821,1,6.675166378521985e-06
4819,1,6.675166378521985e-06
3143,1,6.675166378521985e-06
2685,1,6.675166378521985e-06
4139,1,6.675166378521985e-06
3525,1,6.675166378521985e-06
2077,1,6.675166378521985e-06
1755,1,6.675166378521985e-06
781,1,6.675166378521985e-06
32,1,6.675166378521985e-06
2835,1,6.675166378521985e-06
4190,1,6.675166378521985e-06
23,1,6.675166378521985e-06
1514,1,6.675166378521985e-06
3039,1,6.675166378521985e-06
2087,1,6.675166378521985e-06
2955,1,6.675166378521985e-06
1899,1,6.675166378521985e-06
4587,1,6.675166378521985e-06
3964,1,6.675166378521985e-06
2258,1,6.675166378521985e-06
150,1,6.675166378521985e-06
3780,1,6.675166378521985e-06
2686,1,6.675166378521985e-06
2635,1,6.675166378521985e-06
1126,1,6.675166378521985e-06
2130,1,6.675166378521985e-06
1998,1,6.675166378521985e-06
2793,1,6.675166378521985e-06
3165,1,6.675166378521985e-06
2562,1,6.675166378521985e-06
1579,1,6.675166378521985e-06
626,1,6.675166378521985e-06
3644,1,6.675166378521985e-06
50,1,6.675166378521985e-06
4898,1,6.675166378521985e-06
4043,1,6.675166378521985e-06
100,1,6.675166378521985e-06
4109,1,6.675166378521985e-06
497,1,6.675166378521985e-06
2717,1,6.675166378521985e-06
1103,1,6.675166378521985e-06
4251,1,6.675166378521985e-06
2358,1,6.675166378521985e-06
2948,1,6.675166378521985e-06
3627,1,6.675166378521985e-06
722,1,6.675166378521985e-06
2251,1,6.675166378521985e-06
4187,1,6.675166378521985e-06
1904,1,6.675166378521985e-06
2952,1,6.675166378521985e-06
2515,1,6.675166378521985e-06
2016,1,6.675166378521985e-06
4186,1,6.675166378521985e-06
4697,1,6.675166378521985e-06
1859,1,6.675166378521985e-06
1648,1,6.675166378521985e-06
2818,1,6.675166378521985e-06
153,1,6.675166378521985e-06
3776,1,6.675166378521985e-06
3652,1,6.675166378521985e-06
2329,1,6.675166378521985e-06
3578,1,6.675166378521985e-06
3186,1,6.675166378521985e-06
5036,1,6.675166378521985e-06
2627,1,6.675166378521985e-06
1325,1,6.675166378521985e-06
2575,1,6.675166378521985e-06
142,1,6.675166378521985e-06
3960,1,6.675166378521985e-06
4468,1,6.675166378521985e-06
4741,1,6.675166378521985e-06
2802,1,6.675166378521985e-06
2011,1,6.675166378521985e-06
2932,1,6.675166378521985e-06
2682,1,6.675166378521985e-06
3491,1,6.675166378521985e-06
4183,1,6.675166378521985e-06
1815,1,6.675166378521985e-06
857,1,6.675166378521985e-06
4634,1,6.675166378521985e-06
2050,1,6.675166378521985e-06
260,1,6.675166378521985e-06
1591,1,6.675166378521985e-06
883,1,6.675166378521985e-06
2592,1,6.675166378521985e-06
4129,1,6.675166378521985e-06
53,1,6.675166378521985e-06
2286,1,6.675166378521985e-06
1425,1,6.675166378521985e-06
196,1,6.675166378521985e-06
3900,1,6.675166378521985e-06
901,1,6.675166378521985e-06
604,1,6.675166378521985e-06
1172,1,6.675166378521985e-06
507,1,6.675166378521985e-06
1914,1,6.675166378521985e-06
1162,1,6.675166378521985e-06
2743,1,6.675166378521985e-06
1055,1,6.675166378521985e-06
3967,1,6.675166378521985e-06
819,1,6.675166378521985e-06
1810,1,6.675166378521985e-06
