,Unique_Values,Value_Counts
27445,925 BOYLSTON ST,1
27446,21 STOCKTON ST,1
27447,191 GREEN ST,1
27448,192 WALNUT AV,1
27449,16 GREYLOCK RD at FOSTER ST,1
27450,837 CUMMINS HY,1
27451,14 RICKER TR,1
27452, ARDALE ST,1
27453,67 STUART ST,1
27454,0 MCCLELLAN HY at SARATOGA PL,1
27455,39 WINTER ST,1
27456,581 SHAWMUT AV,1
27457,60 WESTVIEW ST at FRANKLIN PAR,1
27458,5 CASPIAN WY,1
27459,130 MT VERNON ST,1
27460,0 BARTLETT ST at EDEN ST,1
27461,19 COOPER ST,1
27462,55 KINGSDALE ST,1
27463,28 WINDERMERE RD,1
27464, LEWIS WF,1
27465,399 WASHINGTON ST,1
27466, O ST at E BROADWAY,1
27467,212 HIGHLAND AV,1
27468,0 PIEDMONT ST at CHURCH ST,1
27469,0 WOOLSON ST at BLUE HILL AV,1
27470,39 RICHARDS ST,1
27471,0 CROWLEY ROGERS WY at COSTELL,1
27472,41 RIDGEMONT ST,1
27473,371 DORCHESTER ST,1
27474,120 EDGEMERE RD,1
27475,1311a BLUE HILL AV at MORTON S,1
27476,602  DORCHESTER ST,1
27477,0 GLEN RD,1
27478,00 WARREN ST at WOODBINE ST,1
27479,N/A OTHERS,1
27480,38 GEORGE ST,1
27481,316 SHAWMUT AV,1
27482,58 FULLER ST,1
27483,230  BOWDOIN ST,1
27484,10 FERNBORO ST,1
27485,129 BROOK AV,1
27486,0 G ST at COVINGTON ST,1
27487,1880 WASHINGTON ST,1
27488, COHASSET ST,1
27489,17  LEROY ST,1
27490,0 MAIN ST at SALEM ST,1
27491,159  BRADLEE ST,1
27492,15 WARWICK ST,1
27493,0 HARVARD ST at NORFOLK ST,1
27494,15 HARVARD TR,1
27495,8 WARNER ST,1
27496,286  ADAMS ST,1
27497,0 VALENTI WY at CAUSEWAY ST,1
27498,86 PREBLE ST,1
27499,6 VESTA RD,1
27500,0 CORNELIA ST,1
27501,573  BLUE HILL AV,1
27502,150 CHARLES ST,1
27503,174 ALFORD ST,1
27504,00 S HUNTINGTON AV,1
27505,34 CORBET ST,1
27506,8 FALCON ST,1
27507, NEW CHARDON ST at CANAL ST,1
27508,300 STUART ST,1
27509,95 LONSDALE ST,1
27510,56 SPENCER ST,1
27511,114 HEATH ST,1
27512,1833 CENTRE ST,1
27513,72 NIGHTINGALE ST,1
27514,39 DUBOIS ST,1
27515,76 CENTRE ST,1
27516, WASHINGTON ST at E CONCORD ST,1
27517, E 7TH ST at COLUMBIA RD,1
27518,3 PAULA RD,1
27519,101  ALBANO ST,1
27520,271  CENTRE ST,1
27521,1074 BOYLSTON ST,1
27522,23 WOODWARD ST,1
27523, DESTEPHANO RD,1
27524,0 EAST ST,1
27525,00 MORELAND ST at PERRIN ST,1
27526,38 VINTON ST,1
27527,30 EVERTON ST,1
27528,0 RUGGLES ST at ANNUNCIATION R,1
27529,520 DUDLEY ST,1
27530,10 BICKFORD AV,1
27531,47 LYON ST,1
27532,0 MAPLE ST at NAZING ST,1
27533,609 ALMONT ST,1
27534,27 HOLYOKE ST,1
27535,14 WOODRUFF WY,1
27536,1352 DIMOCK ST,1
27537,103 W NEWTON ST,1
27538,0 BROOKVIEW ST at BLUE HILL AV,1
27539,23 MELBOURNE ST,1
27540,0 TREMONT ST at HUNTER ST,1
27541,00 SAVIN ST at WARREN ST,1
27542,888  WASHINGTON ST,1
27543,0 BATTERYMARCH ST,1
27544,2 RALSTON RD,1
27545, STURGES RD,1
27546, CENTRE ST at COLUMBUS SQ,1
27547,29 LELAND ST,1
27548,150 BOSTON ST,1
27549,00 VALLAR RD,1
27550,REAR 29  SMITH ST,1
27551,119 SUMNER TR,1
27552,174 BAYSWATER ST,1
27553,10 MARLBOROUGH ST,1
27554,00 KING ST,1
27555,383 SUMNER ST,1
27556,35 ESMOND ST,1
27557,116 STIMSON ST,1
27558,15 HARVARD AV,1
27559,10 WITHINGTON ST,1
27560,0 COLUMBIA RD at WASHINGTON SQ,1
27561,1300 BLUE HILL AV,1
27562,6 FORDHAM RD,1
27563,110 WHITFIELD ST,1
27564,0 DAVID MUGAR WY,1
27565,12 BROWN TR,1
27566,100 VICTORY RD,1
27567,53 ARMANDINE ST,1
27568,00 W COTTAGE ST,1
27569,109 PURCHASE ST,1
27570,31 FIRTH RD,1
27571, GREENFIELD RD at SEFTON ST,1
27572,4076 WASHINGTON ST,1
27573,33 ALMONT ST,1
27574,19 ROCKLAND ST,1
27575, ADAMS ST at MT IDA RD,1
27576,0 GARDEN ST at CAMBRIDGE ST,1
27577,585 WASHINGTON ST PL,1
27578,1362 DORCHESTER AV,1
27579,665A PARKER ST,1
27580,91 OCALLAGHAN WY,1
27581,28 CLARENDON ST,1
27582,82 BEACON ST,1
27583,0 SHAWMUT AV at MARVIN ST,1
27584,622 BLUE HILL AV,1
27585,480 COLUMBIA RD,1
27586,00 WARREN AV at COPELAND ST,1
27587,123 TERRACE ST,1
27588,105 PIERCE ST,1
27589, BURROUGHS ST,1
27590,4 METCALF CT,1
27591,22 FENNO ST,1
27592, DUNCAN PL at FENTON ST,1
27593,211 HILLSIDE ST,1
27594,133 FULLER ST,1
27595,139 SAVIN HILL AV,1
27596,651 E 6TH ST,1
27597,8C GREENWOOD ST,1
27598,29 EUTAW ST,1
27599, FERNALD TR at QUINCY ST,1
27600,90 BEACH ST,1
27601,139  SAVIN HILL AV,1
27602, HARVARD AV at COMMONWEALTH AV,1
27603,122 BOWDOIN ST,1
27604,40  HUMPHREYS ST,1
27605,342 TREMONT ST,1
27606,45  SMITH ST,1
27607,514 TALBOT AV,1
27608,225 LEYDEN ST,1
27609,623 MASSACHUSETTS AV,1
27610,6 WHITTEMORE ST,1
27611,4 WHEATLEY WY,1
27612, CORNELL ST at NEWBURG ST,1
27613,N/A REGENT ST,1
27614,0 QUINCY ST at TOWNSEND ST,1
27615,1929  DORCHESTER AV,1
27616,9 B ST,1
27617,208 NORTHAMPTON ST,1
27618,40 GLENWAY ST,1
27619,3148 WASHINGTON SQ,1
27620,250  RESERVATION RD,1
27621,103 FULLER ST,1
27622,65 BAILEY ST,1
27623,385 COLUMBIA RD,1
27624,568 DUDLEY ST,1
27625,101 ITASCA ST,1
27626,   NORFOLK ST at CHIPMAN ST,1
27627,380 CHELSEA ST,1
27628,25  WAINWRIGHT ST,1
27629, ESTELLA ST at MORTON ST,1
27630,17  SONOMA ST,1
27631,60 VALLARO RD,1
27632,247 GALLIVAN BL,1
27633,74  GENEVA AV,1
27634,349 BOWDOIN ST,1
27635,914 DORCHESTER AV,1
27636,00 HOWARD ST at WAYLAND ST,1
27637,10 MILLET ST,1
27638, GREENWOOD AV at HARVARD ST,1
27639,3 VIRGINIA ST at DUDLEY ST,1
27640,18 BULLARD ST,1
27641, CENTRAL ST at WELD ST,1
27642,21 MELLEN ST,1
27643,46 MCGREEVEY WY,1
27644, SAN JUAN ST at NEWLAND ST,1
27645,74 LEXINGTON ST,1
27646,81  WHITFIELD ST,1
27647,19  CORONADO RD,1
27648,33 CEDRUS AV,1
27649,31 WALDEN ST,1
27650,3  FAYSTON ST,1
27651,47 SAVIN ST,1
27652,376 LAGRANGE ST,1
27653,145 TOWNSEND ST,1
27654,420 PARK ST,1
27655,1224  DORCHESTER AV,1
27656,185 FULLER ST,1
27657,87B OLD IRONSIDES WY,1
27658,0 KING ST at HUMBOLDT AV,1
27659,6-12 I ST,1
27660, SUMMER ST at FRANKLIN ST,1
27661,N/A CHENEY ST at HARTWELL ST,1
27662,50 LITHGOW ST,1
27663,148 TREMONT ST,1
27664,423  SHAWMUT AV,1
27665,32 W BROADWAY,1
27666, OLD COLONY AV at DORCHESTER A,1
27667,42 HOWARD AV,1
27668, BEACH ST at HARRISON AV,1
27669,391 MERIDIAN ST,1
27670,43 CUMMINS HY,1
27671,0 WASHINGTON ST at W BROOKLINE,1
27672,16 MAPLE LA,1
27673,1088 DORCHESTER AV,1
27674,44 BROADLAWN PK,1
27675,REAR 51 AMES ST,1
27676,52 CHENEY ST,1
27677,00 WASHINGTON ST at FOWLER ST,1
27678,00 GLENVILLE AV at ALLSTON ST,1
27679, WESTVIEW WY at STRATTON ST,1
27680,474 COMMONWEALTH AV,1
27681,52 CHAUNCY ST,1
27682,5 CHANNEL ST,1
27683,93  BRENT ST,1
27684,7 MT PLEASANT ST,1
27685,19  MAVERICK SQ,1
27686,34 VALE ST,1
27687,41 SEYMOUR RD,1
27688,57 STOUGHTON ST,1
27689,213 FAYWOOD AV,1
27690,1792 DORCHESTER AV,1
27691, MUNROE ST at WALNUT,1
27692,00 ELMORE ST at WASHINGTON ST,1
27693, WENHAM ST,1
27694,81 E COTTAGE ST,1
27695,0 OTHERS,1
27696, KENT ST,1
27697,1486 TREMONT ST,1
27698,00 COBDEN ST at DUNFORD ST,1
27699,3 BROOKS ST,1
27700,00 DALE ST at ROCKLAND AV,1
27701, CONSTITUTION RD,1
27702,0 DORCHESTER ST at W 4TH ST,1
27703,0 W 2ND ST at E ST,1
27704,160 HYDE PARK AV,1
27705,134 SUMNER ST,1
27706,6 LEYLAND ST,1
27707,1161 HYDE PARK AV,1
27708,730 DUDLEY ST,1
27709,0 MALCOLM X BL at ELMWOOD ST,1
27710,10 ELLIS ST,1
27711,301 WATER ST,1
27712,2  BISMARCK ST,1
27713,1441 HYDE PARK AV,1
27714,50 GREENBRIER ST,1
27715,369 BORDER ST,1
27716,61 DORCHESTER AV,1
27717,6  DEWEY ST,1
27718, F ST at E 6TH ST,1
27719,115 KILSYTH RD,1
27720,57 G ST,1
27721,00 MARKET ST at KEENAN RD,1
27722, GLENHAM ST at CARROLL ST,1
27723,778 DUDLEY ST,1
27724,5   MAVERICK SQ,1
27725,30 PENNIMAN RD,1
27726,369   MAVERICK ST,1
27727,155   MERIDIAN ST,1
27728,508 COMM,1
27729,N/A GLENWAY ST,1
27730,29   LIVERPOOL ST,1
27731,52 RUTLAND SQ,1
27732,50 FLAHERTY WY,1
27733, GOVE ST at PARIS ST,1
27734,802 E 6TH ST,1
27735,3 OTISFIELD ST,1
27736,544 BLUE HILL AV,1
27737,290 MARCELLA ST,1
27738,38 MILL ST,1
27739,OPP 41 LIVERPOOL ST,1
27740,466    SARATOGA ST,1
27741,2 MAPLE ST,1
27742,151 KELTON ST,1
27743,1575 HYDE PARK AV,1
27744,195 ASHMONT ST,1
27745,100  WARREN ST,1
27746,180 COLUMBIA RD,1
27747,0 BROOKLINE AV at LONGWOOD AV,1
27748,15 OUTLOOK RD,1
27749,42 FAVRE ST,1
27750, BROOK ST at W COTTAGE ST,1
27751, TRULL ST at MARCELLA ST,1
27752,14 STANTON ST,1
27753,2049 DORCHESTER AV,1
27754,20 MAXWELL ST,1
27755,850 MASSACHUSETTS AV,1
27756,0 DOWNER AV at BAILEY ST,1
27757,47 CAMDEN ST,1
27758,204 HAMPDEN ST,1
27759, HARVARD ST at WELLINGTON HILL,1
27760, MEDWAY ST at HUNTOON ST,1
27761,0 TREMONT ST at GURNEY ST,1
27762,0 WOODFIELD ST at MORTON ST,1
27763,1137 RIVER ST,1
27764, LENOX ST at TROTTER CT,1
27765,18 BAKER AV,1
27766,50 BROOK FARM RD,1
27767,0 ASTORIA ST at NORFOLK AV,1
27768,7 PARKER ST,1
27769, WALNUT at LESLIE PK,1
27770,830  WASHINGTON ST,1
27771,9 EDISON GREEN,1
27772,14 SUMNER ST,1
27773,5 RICHARDS ST,1
27774,70  W NEWTON ST,1
27775,64 MONADNOCK ST,1
27776,00 MONMOUTH ST at MERIDIAN ST,1
27777,EB BORDER ST,1
27778,0 WOODHAVEN ST at MORTON ST,1
27779,74  MERCIER AV,1
27780,4 BELGRADE AV at SOUTH STREET,1
27781,6 RILEY RD,1
27782,27 ORMOND ST,1
27783,38  JOYCE HAYES WY,1
27784,9  WESTVILLE ST,1
27785,0 NORFOLK AV at SHIRLEY ST,1
27786,9 WESTVILLE ST,1
27787,30 FOREST ST,1
27788,51 B AMES ST,1
27789,55 HARVARD ST,1
27790,49 WOODCLIFF ST,1
27791,525 VFW PY,1
27792,64 MAXWELL ST,1
27793,90 BROADWAY,1
27794,48  BROOKS ST,1
27795, ST ALPHONSUS ST at CALUMET ST,1
27796,0 MONTANA ST at CHENEY ST,1
27797,0 ROCKLAND AV at WAKULLAH ST,1
27798,106 HUTCHINGS ST,1
27799,90 WOOD AV,1
27800,14 RUTLAND ST,1
27801,203 WELLINGTON ST,1
27802,114 HARRISHOF ST,1
27803,137 CALUMET ST,1
27804,00 BENNINGTON ST at CHELSEA ST,1
27805, ELWYN RD,1
27806, GLENARM ST at HARLEM ST,1
27807, PORTLAND ST at CAUSEWAY ST,1
27808,9 SHERMAN ST,1
27809,30 PARK VALE AV,1
27810,118 BRANDYWYNE DR,1
27811,00 RENDALL RD,1
27812,0 WABON ST at WABENO ST,1
27813,0 CHARLAME PL,1
27814,0 WARREN ST at RIDGEWOOD ST,1
27815,28 CATAWBA ST,1
27816,0 RYAN RD,1
27817,0 PIEDMONT ST at BROADWAY,1
27818,1 CENTER PZ,1
27819,100 BORDER ST,1
27820, DELLE AV at SEWALL ST,1
27821,17 BUSINESS TR,1
27822, MEREDITH ST at DECATUR ST,1
27823,15 MILDRED AV,1
27824,0 HORADAN WY at CORNELIA WY,1
27825,700 E 6TH ST,1
27826, LUDLOW ST,1
27827,10 PEACEVALE RD,1
27828,2102 WASHINGTON ST,1
27829,47 MONMOUTH ST,1
27830,0 WASHINGTON ST at TORREY ST,1
27831, CLAYMOSS RD at MONASTERY RD,1
27832, WALNUT PK at WALDEN ST,1
27833,219 SARATOGA ST,1
27834,191 CAMBRIDGE ST,1
27835, KEEGAN ST at PARK ST,1
27836,497 CENTRE ST,1
27837,44  MORELAND ST at WARREN ST,1
27838,0 WASHINGTON ST at MARKET ST,1
27839,00 EUSTON RD at WASHINGTON ST,1
27840,206 HANOVER ST,1
27841, HOWITT RD at ST THERESA AV,1
27842,15 JESS ST,1
27843,40  GREENWOOD AV,1
27844,41 WAVERLY ST,1
27845,14 HOLDEN ST,1
27846,10  BENNINGTON ST,1
27847, CURTIS ST at ADAMS ST,1
27848,1444  DORCHESTER AV,1
27849,52  CHURCH ST,1
27850, MYSTIC ST at E BROOKLINE ST,1
27851,381 W BROADWAY,1
27852,374 W 4TH ST,1
27853, THOMAS PK at G ST,1
27854,135 HARRISHOF ST,1
27855,0 DEXTER ST at DARTMOUTH ST,1
27856, FOREST HILLS AV at WASHINGTON,1
27857,12 FOREST HILLS AV,1
27858,0 BLUE HILL AV at CRAWFORD ST,1
27859,95 FARQUHAR ST,1
27860,78 WRENTHAM ST,1
27861, BOWDOIN ST at PARKER ST,1
27862,0 CASAMIR WAY at W BROADWAY,1
27863,206  BLUE HILL AV,1
27864,901 WARREN ST,1
27865,17 CLERMONT ST,1
27866,310 BEACON ST,1
27867,17 BROOKVIEW ST,1
27868,113 QUINCY ST,1
27869,119 HARRISHOF ST,1
27870, E 4TH ST at DORCHESTER ST,1
27871, FULLER ST at CLAREMONT ST,1
27872,350 CAMBRIDGE ST,1
27873, TOWNSEND ST at HARRISHOF ST,1
27874,35 CALUMET ST,1
27875,82  GREENBROOK RD,1
27876,60 SEYMOUR ST,1
27877,00 COMMONWEALTH AV at COLBORNE,1
27878,88 HOWLAND ST,1
27879, MONMOUTH ST at MERIDIAN ST,1
27880,845 RIVER ST,1
27881,12  BOSTON ST,1
27882,245 SUMMER ST,1
27883, STOCK ST,1
27884, MORTON ST at STANIFORD ST,1
27885, ALLEYNE ST at COWING ST,1
27886, ERIE ST at MICHELANGELO ST,1
27887,13 ST JAMES ST,1
27888,0 WALNUT AV at WESTMINSTER AV,1
27889,1 POST OFFICE SQ,1
27890, WELLES AV at OCEAN ST,1
27891, WASHINGTON ST at CENTRE ST,1
27892,78 STANDARD ST,1
27893,30 WOODWARD AV,1
27894,25 RUGBY RD,1
27895,11 AMES WY,1
27896,87 FAIRMOUNT AV,1
27897,90 BICKNELL ST,1
27898,22  RONAN ST,1
27899,137  HOMES AV,1
27900,18  ALBION ST,1
27901,18 ALBAN ST,1
27902, FREEPORT ST at EVERDEAN ST,1
27903, OAKWOOD ST at PINEDALE RD,1
27904,346 CUMMINS HY,1
27905,131 ORTON MAROTTA WY,1
27906,30 QUINCY ST,1
27907, S HUNTINGTON AV at HUNTINGTON,1
27908,74 MT PLEASANT AV,1
27909,4067 WASHINGTON ST,1
27910,26 COLUMBIA RD,1
27911,50 WILLOWWOOD ST,1
27912,0 TABER ST at WASHINGTON ST,1
27913, CHENEY ST at HEWLETT ST,1
27914, HENRY ST at COLEMAN ST,1
27915,954  PARKER ST,1
27916,259 W CANTON ST,1
27917,47 ARMANDINE ST,1
27918,33 BRADLEE ST,1
27919, LAWNDALE TR at CERINA RD,1
27920, BARRY ST at MARYLAND ST,1
27921,120 GREEN ST,1
27922, MCBRIDE ST at SOUTH ST,1
27923, NORWELL ST at CROWELL ST,1
27924, ALBANY ST at E LENOX ST,1
27925,00 LEYDEN ST at BENNINGTON ST,1
27926,470 MAVERICK ST,1
27927,593 E 5TH ST,1
27928,0 BOWDOIN AV at TOPLIFF ST,1
27929,00 BLUE HILL AV at WALK HILL S,1
27930,590 CHELSEA ST,1
27931,OPP 4 WAKULLAH ST,1
27932, BARNES AV at SARATOGA ST,1
27933,1 NORMANDY ST,1
27934,3141 WASHINGTON ST,1
27935,1 PARK ST,1
27936,5 AYR RD,1
27937,461 W BROADWAY,1
27938,00 FESSENDEN ST at NORFOLK ST,1
27939, WOOLSON ST at LUCERNE ST,1
27940, WASHINGTON ST at E NEWTON ST,1
27941,32 SIDLAW RD,1
27942,0 WASHINGTON AV at HARVARD ST,1
27943, ADAMS ST at MILTON ST,1
27944, W 4TH ST at B ST,1
27945, WOODROW AV at LAWRENCE ST,1
27946,85R HAMPDEN ST,1
27947,69 RUTHVEN ST,1
27948,530 BORDER ST,1
27949,44 GRAY ST,1
27950,98 LAWRENCE AV,1
27951,0 SCHUYLER ST,1
27952,117 RICHMOND ST,1
27953, DORCHESTER AV at ATLANTIC ST,1
27954,00 HAMLET ST at BELDEN ST,1
27955, NORFOLK AV at HOWARD AV,1
27956, PAIGE AV at GLENWAY ST,1
27957,378 BENNINGTON ST,1
27958, MUNROE ST at WALNUT ST,1
27959,9 ERIE ST,1
27960,9 EDSON ST at GREEN ST,1
27961,00 ORCHARD PARK ST at EUSTIS S,1
27962, THEODORE ST,1
27963,0 COURTLAND RD at HARVARD AV,1
27964,33 COTTAGE ST,1
27965,0 HOWARD AV at DEWEY ST,1
27966,76 OLD IRONSIDES WY,1
27967,65 BEACON ST,1
27968,331 KING BL,1
27969,1590 BLUE HILL AV,1
27970,35 NEWBURG ST,1
27971,8 IRWIN AV,1
27972,28 COPLEY ST,1
27973,142 SUMNER ST,1
27974, E LENOX ST at REED ST,1
27975,10 BROOKLINE AV,1
27976,32 SHEAFE ST,1
27977,35 BAY ST,1
27978,74 GENEVA AV,1
27979,0 GLENWAY ST at HARLEM ST,1
27980,100 COLUMBIA RD,1
27981,336 SHAWMUT AV,1
27982,30 HOSMER ST,1
27983,13 GREENWICH ST,1
27984,1  VALLEY RD,1
27985,75 MALL ST,1
27986,179 NORTHAMPTON ST,1
27987,32 DEVENS ST,1
27988,147 DARIUS CT,1
27989,166 BROOKS ST,1
27990,1258 DORCHESTER AV,1
27991,5 HALF MOON ST,1
27992,402  W BROADWAY,1
27993,1359  COMMONWEALTH AV,1
27994,13 ST RICHARD ST,1
27995,780 GALLIVAN BL,1
27996,0 ALGER ST,1
27997, WASHINGTON ST at HERALD ST,1
27998, FREMONT ST at FAUNCE RD,1
27999,30 FRANKFORT ST,1
28000,877 HARRISON AV,1
28001,0 GOLD ST at E ST,1
28002,97 CHARLAME ST,1
28003, MASSACHUSETTS AV at GERARD ST,1
28004,338  W BROADWAY,1
28005,0 FERNDALE ST at NEW ENGLAND A,1
28006,25  WARD ST,1
28007, ALICIA RD at WASHINGTON ST,1
28008,90 HAMILTON ST,1
28009,17 KING ST,1
28010,46 DECKARD ST,1
28011,0 WARREN ST at HOWARD AV,1
28012, LINWOOD ST at HIGHLAND AV,1
28013,11 JONES AV,1
28014,00 MAIN ST at ESSEX ST,1
28015, EVERETT ST at STOUGHTON ST,1
28016,0 EUSTIS ST at ORCHARD PK,1
28017,58 WESTVILLE ST,1
28018,158 TREMONT ST,1
28019,4 COLUMBIA ST,1
28020,0 ELM HILL AV at SCHUYLER ST,1
28021, W BROADWAY at A ST,1
28022,6716 CENTRE ST,1
28023,27 HIGHLAND AV,1
28024,2 HOLBORN ST,1
28025,671 SUMMER ST,1
28026,20 ROSELAND ST,1
28027, VIOLET ST at CROSSMAN ST,1
28028,0 MARTIN LUTHER RD at TREMONT,1
28029, MT IDA RD at ADAMS ST,1
28030,301  WARREN ST,1
28031,130  BOWDOIN AV,1
28032,129 HUMBOLDT AV at TOWNSEND ST,1
28033,411 W BROADWAY,1
28034,R637  PARKER ST,1
28035,71 DRAPER ST,1
28036,42 OSCAR ST,1
28037,103 OLD IRONSIDES WY,1
28038,60 WENHAM ST,1
28039,0 MERCER ST at BURKE ST,1
28040, FENNO ST at WALNUT AV,1
28041,0 CHAUNCY ST at AVE DELAFAYETT,1
28042,713 MORTON ST,1
28043,33 HUMBOLDT AV,1
28044,0 NORFOLK CT,1
28045,26 PILSUDSKI WY,1
28046,00 TALBOT AV at CEDAR ST,1
28047, PLEASANT HILL AV at CLANCY RD,1
28048,60 HOLLANDER ST,1
28049,0 RADCLIFFE ST at HARVARD ST,1
28050,15  CASTLE ROCK ST,1
28051, HOWLAND ST at WAYLAND ST,1
28052,REAR 114 ELM HILL,1
28053, BAKER AV at QUINCY ST,1
28054,12 WOODBINE ST,1
28055,10 DEWEY ST,1
28056,64 FAWNDALE RD,1
28057,520 DORCHESTER AV,1
28058,563 DORCHESTER ST,1
28059,21 VICTORIA ST,1
28060, STONEHILL RD,1
28061,38 ANNUNCIATION RD at ALBERT S,1
28062,REAR 633 SHAWMUT AV,1
28063,0 MOULTON ST at MOULTON WY,1
28064,87  NORTON ST,1
28065, CENTRE ST at GREENOUGH AV,1
28066,115 CHAUNCY ST,1
28067,250 SUMMER ST,1
28068,28 CORAL PL,1
28069,7 FALCON ST,1
28070,0 MAIN ST at MEDFORD ST,1
28071,35 HORAN WY,1
28072,160  MCCLELLAN HY,1
28073,0 CHARLES ST at PINCKNEY ST,1
28074,219 PRINCETON ST,1
28075,5 STERLING ST,1
28076, COLUMBIA ST at WYOLA PL,1
28077,570 BLUE LEDGE DR,1
28078,293 FOREST HILLS ST,1
28079,14 TORREY ST,1
28080,368 HARVARD ST,1
28081,48 CROSSMAN ST,1
28082,443 BEACON ST,1
28083, HILLSDALE ST at ADAMS ST,1
28084,0 ALEXANDER ST at MAGNOLIA ST,1
28085, KNEELAND ST at LINCOLN ST,1
28086,11 ISLINGTON ST,1
28087, ATLANTIC AV at BEACH ST,1
28088, COLUMBIA RD at AMBOY ST,1
28089,20 BARROW ST,1
28090,40 MAVERICK SQ,1
28091,146 NORTHERN AV,1
28092,154 BUNKER HILL ST,1
28093, PRINCETON ST,1
28094,731 SOUTH ST,1
28095,225  W 2ND ST,1
28096,1304 RIVER ST,1
28097,27 HEMENWAY ST,1
28098,241  OLD COLONY AV,1
28099,98 MILLET ST,1
28100,273 HARRISON AV,1
28101,REAR 0F 61 SHAWMUT AV,1
28102,388 HARRISON AV,1
28103,35 JUNIPER ST,1
28104,31 GAY HEAD ST,1
28105,10 EAST ST,1
28106,90 DORCHESTER AV,1
28107,REAR 617  SHAWMUT AV,1
28108, TRAVELER ST at HARRISON AV,1
28109,32 PAUL PL,1
28110, DALE ST at HUMBOLDT AV,1
28111,230 GENEVA AV,1
28112,25 THEODORE ST,1
28113,0 AMBROSE ST,1
28114,3 VINE AV,1
28115,732 HARRISON AV,1
28116,15 WINSLOW ST,1
28117,69 COLUMBIA ST,1
28118,0 LEWIS ST,1
28119,50 ROCKINGHAM RD,1
28120, WARD ST at DORCHESTER ST,1
28121, DORCHESTER ST at DEVINE WY,1
28122, RUGGLES ST at DUDLEY ST,1
28123,11 NAZING ST,1
28124,157 INTERVALE ST,1
28125, MORTON ST at CAROL AV,1
28126, MASSACHUSETTS AV at RUSTIC RD,1
28127, HAZELWOOD ST at WARREN ST,1
28128,39 W COTTAGE ST,1
28129,902 ALBANY ST,1
28130,39  JULIAN ST,1
28131, MILTON ST at FULLER ST,1
28132,55 WOODWARD ST,1
28133,110 WAUMBECK ST,1
28134,41 NEW CHARDON ST,1
28135,N/A HANCOCK ST at HIGH ST,1
28136,N/A HANCOCK ST at PLEASANT ST,1
28137, BOYLSTON ST at DARTMOUTH ST,1
28138,8 WARDMAN RD,1
28139,2  GREENMOUNT ST,1
28140, ALBION ST at MARSHFIELD ST,1
28141,8  DEGAUTIER WY,1
28142,136 CRAWFORD ST,1
28143,480  WALK HILL ST,1
28144,00 VICTORY RD at TRAIN ST,1
28145, CLARIDGE TR,1
28146,1979 COLUMBUS AV,1
28147,34 SHEAFE ST,1
28148,269 COMMERCIAL ST,1
28149, TRESCOTT ST at TRESCOTT ST,1
28150, LORENZO ST at WALNUT ST,1
28151, I ST at E 3RD ST,1
28152,23 WALNUT AV,1
28153,Rear 392 COLUMBIA RD,1
28154, WESTBROOK ST,1
28155, WENTWORTH ST at CLARIDGE TR,1
28156,28 MILTON AV,1
28157,50 EMPIRE ST,1
28158,207 MARKET ST,1
28159,10 SAXTON ST,1
28160,00 PREBLE ST,1
28161,1690  DORCHESTER AV,1
28162,356  CENTRE ST,1
28163, AMERICAN LEGION HY at MAMELON,1
28164,1361 COMMONWEALTH AV,1
28165, ADAMS ST at BUTLER ST,1
28166,10 WIGGLESWORTH ST,1
28167,20  ERICSSON ST,1
28168, WIGET ST,1
28169,530 L ST,1
28170,1721 WASHINGTON ST,1
28171,21 FRAWLEY ST,1
28172,177 CALUMET ST,1
28173,00 FIDELIS WY at JETTE CT,1
28174,REAR 154 WALNUT AV,1
28175, BOYLSTON ST at EGLESTON ST,1
28176,180 SOUTHAMPTON ST,1
28177,8 DEGAUTIER WY,1
28178,00 HAROLD ST at HOMESTEAD ST,1
28179,275 #194 CENTRE ST,1
28180,1239 SOLDIERS FIELD RD,1
28181,36 WOODWARD PK,1
28182,00 BLUE HILL AV at PEABODY CR,1
28183,22 HENRY ST,1
28184,386 CENTRE ST,1
28185,4 BELGRADE AV at SOUTH ST,1
28186,157  PEMBROKE ST,1
28187,350 SUMMER ST,1
28188,1313  DORCHESTER AV,1
28189,151 BUNKER HILL ST,1
28190,0 BLUE HILL AV at ROCKVILLE PK,1
28191, BROOKWAY RD at CLAXTON ST,1
28192, CUSHING AV at MT CUSHING TR,1
28193,00 WALNUT at SEAVER ST,1
28194,33 BAKERSFIELD ST,1
28195, ENDICOTT ST at THATCHER ST,1
28196,9 DITSON ST,1
28197, DUNSTABLE ST at MAIN ST,1
28198,157 HAROLD ST,1
28199,265 W BROADWAY,1
28200,449 RIVER ST,1
28201,102 SARATOGA ST,1
28202,100 SUMNER ST,1
28203, RIVER ST at ALPINE ST,1
28204,17 PASADENA RD,1
28205,122 BLUE HILL AV,1
28206,95 TONAWANDA ST,1
28207,59 HAMPDEN ST,1
28208,209 SARATOGA ST,1
28209, VFW PY at GARDNER ST,1
28210,12 DABNEY ST,1
28211,95 PARK ST,1
28212,0 ALBION ST at CLIFTON ST,1
28213,0 GAVIN WY at LOGAN ST,1
28214,0 COLUMBUS AV at BRUNSWICK ST,1
28215, CARRUTH ST at VAN WINKLE ST,1
28216,0 KING BL,1
28217,0 HUTCHINGS ST at ELM HILL,1
28218,4  PERTH ST,1
28219,125 COMMONWEALTH AV,1
