,INCIDENT_UNIQUE_IDENTIFIER,SUBJECT_GENDER,SUBJECT_DETAILS,SUBJECT_RACE,SUBJECT_DETAILS.2,SEARCH_REASON,INCIDENT_REASON,INCIDENT_REASON.1,VEHICLE_MAKE,VEHICLE_YEAR,VEHICLE_COLOR,VEHICLE_DETAILS,VEHICLE_DETAILS.1,OFFICER_SUPERVISOR,OFFICER_ID,OFFICER_ASSIGNMENT,OFFICER_AGE,LOCATION_STREET_NUMBER,LOCATION_CITY,Year,Month,Day,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,SEARCH_CONDUCTED,SEARCH_CONDUCTED,DISPOSITION,DISPOSITION,DISPOSITION,occurances,Cluster_kmeans
7303,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10166.0,56151,1,0.2571428571428571,543,Boston,0.75,0.1818181818181818,0.1,0,0,0,1,0,1,0,0,1,0,1,5
7304,OTHER,1,YES,White,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9022.0,11680,8,0.32857142857142857,4124,Dorchester,0.0,0.9999999999999999,0.6666666666666666,0,0,0,1,0,1,0,0,1,0,1,0
7305,OTHER,1,NO,Hispanic,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,1998.0,GREY,DRIVER,MA,10845.0,92675,11,0.1,OTHER,Roslindale,0.0,0.0,0.13333333333333333,0,1,0,1,0,0,1,0,1,0,1,11
7306,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,OTHER,INVESTIGATE,HONDA,2002.0,BLACK,PASSENGER,MA,86124.0,102951,16,0.18571428571428572,OTHER,Dorchester,0.75,0.6363636363636364,0.5666666666666667,0,1,0,1,0,1,0,0,1,0,1,2
7307,OTHER,1,NO,Hispanic,Med,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9965.0,8694,10,0.1,OTHER,OTHER,0.5,0.8181818181818182,0.1,0,1,0,1,0,1,0,0,1,0,1,9
7308,OTHER,1,YES,Black,Med,CONSENT SEARCH,RADIO CALL,WARRANTS,TOYOTA,2001.0,WHITE,DRIVER,MA,10739.0,99722,16,0.18571428571428572,OTHER,Dorchester,0.25,0.8181818181818182,0.0,0,1,1,1,1,1,0,0,1,0,1,3
7309,OTHER,1,NO,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,81410,16,0.15714285714285714,OTHER,Dorchester,0.75,0.1818181818181818,0.0,0,1,0,1,0,1,0,0,1,0,1,16
7310,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,RADIO CALL,A&B,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8311.0,12209,10,0.17142857142857143,OTHER,Dorchester,0.25,0.2727272727272727,0.13333333333333333,0,1,0,1,1,1,0,0,1,0,1,1
7311,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8940.0,106718,3,0.2571428571428571,485,Dorchester,0.0,0.09090909090909091,0.16666666666666669,0,1,0,0,1,1,0,0,0,1,1,14
7312,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,PROSTITUTION,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9724.0,OTHER,5,0.2571428571428571,1350,Dorchester,0.75,0.5454545454545454,0.7,0,1,0,0,0,1,0,0,1,0,1,10
7313,OTHER,1,YES,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,DISTURBANCE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9021.0,80344,5,0.14285714285714285,1350,Dorchester,0.75,0.0,0.7,0,0,0,1,0,1,0,0,1,0,1,10
7314,OTHER,1,YES,White,OTHER,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,93860,8,0.2142857142857143,4771,Roxbury,0.5,0.2727272727272727,0.23333333333333334,0,1,0,1,0,1,0,0,1,0,1,0
7315,OTHER,1,NO,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,PUBLIC DRINKING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,7445.0,9278,8,0.17142857142857143,4771,Roxbury,0.0,0.2727272727272727,0.4666666666666667,0,0,0,1,0,1,0,0,1,0,1,14
7316,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10166.0,120928,1,0.2571428571428571,543,Boston,0.75,0.36363636363636365,0.7666666666666667,0,0,0,1,0,1,0,0,1,0,1,5
7317,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,FORD,2000.0,RED,PASSENGER,MA,8488.0,11124,11,0.18571428571428572,OTHER,Roslindale,0.5,0.8181818181818182,0.7333333333333333,0,1,0,0,0,1,1,0,1,0,1,19
7318,OTHER,1,YES,White,Light,REASONABLE SUSPICION,OTHER,INVESTIGATE,FORD,2000.0,RED,DRIVER,MA,8662.0,116890,6,0.2571428571428571,106,OTHER,0.5,0.4545454545454545,0.8,0,1,0,1,0,1,0,0,1,0,1,19
7319,OTHER,1,YES,White,Fair,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8954.0,10417,1,0.14285714285714285,2800,Charlestown,0.0,0.0,0.8666666666666667,0,0,0,1,0,1,0,0,1,0,1,18
7320,OTHER,1,YES,Hispanic,Light,PROBABLE CAUSE,OTHER,VAL,FORD,2000.0,RED,PASSENGER,MA,11756.0,108891,4,0.14285714285714285,485,Dorchester,0.25,0.0,0.23333333333333334,0,1,0,1,1,1,0,0,1,0,1,19
7321,OTHER,1,YES,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,8311.0,106681,16,0.14285714285714285,485,West Roxbury,0.25,0.09090909090909091,0.1,0,1,1,1,0,0,1,0,1,0,1,11
7322,OTHER,1,YES,White,Light,CONSENT SEARCH,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8662.0,102401,6,0.2571428571428571,OTHER,South Boston,0.0,0.36363636363636365,0.9333333333333333,0,1,0,0,0,1,0,0,1,0,1,4
7323,OTHER,1,YES,White,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10166.0,9765,1,0.32857142857142857,543,Boston,0.75,0.36363636363636365,0.1,0,1,0,1,0,1,0,0,1,0,1,5
7324,OTHER,1,YES,White,Light,REASONABLE SUSPICION,RADIO CALL,VAL,HONDA,2002.0,GREY,DRIVER,MA,11756.0,103551,4,0.2571428571428571,485,Dorchester,0.25,0.1818181818181818,0.7,0,1,0,1,0,1,0,0,1,0,1,8
7325,OTHER,1,YES,Black,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11689.0,62601,16,0.15714285714285714,485,OTHER,0.75,0.6363636363636364,0.5666666666666667,0,1,0,1,1,1,0,0,1,0,1,9
7326,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,FORD,2000.0,RED,DRIVER,MA,11612.0,103591,16,0.18571428571428572,OTHER,Dorchester,1.0,0.36363636363636365,0.43333333333333335,0,1,0,1,0,1,0,0,1,0,1,19
7327,OTHER,1,NO,Black,Dark,REASONABLE SUSPICION,RADIO CALL,GUNSHOTS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,98656,16,0.14285714285714285,OTHER,Hyde Park,0.0,0.36363636363636365,0.9666666666666667,0,1,0,1,1,1,0,0,1,0,1,16
7328,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8695.0,103787,5,0.17142857142857143,1350,OTHER,0.0,0.09090909090909091,0.03333333333333333,0,1,0,1,1,1,0,0,1,0,1,10
7329,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,1999.0,GREEN,PASSENGER,MA,10132.0,103559,16,0.18571428571428572,OTHER,Dorchester,0.75,0.7272727272727273,0.0,0,1,0,1,0,1,0,0,1,0,1,2
7330,OTHER,1,YES,Hispanic,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,81441,3,0.18571428571428572,485,Roxbury,0.5,0.1818181818181818,0.8333333333333334,0,0,0,1,0,1,0,0,1,0,1,6
7331,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,92675,16,0.18571428571428572,OTHER,Mattapan,1.0,0.0,0.7,0,1,0,1,0,1,0,0,1,0,1,9
7332,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,1999.0,GREEN,PASSENGER,MA,11610.0,103758,3,0.18571428571428572,4771,Boston,0.5,0.4545454545454545,0.8666666666666667,0,1,1,1,1,1,1,0,1,0,1,7
7333,OTHER,1,YES,White,Light,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,10327,1,0.2571428571428571,OTHER,OTHER,0.25,0.7272727272727273,0.9333333333333333,0,0,0,1,0,1,0,0,1,0,1,18
7334,OTHER,1,YES,Hispanic,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,HONDA,1998.0,GREY,DRIVER,MA,86199.0,98656,16,0.14285714285714285,485,OTHER,1.0,0.09090909090909091,0.2,0,1,0,0,0,1,1,0,1,0,1,13
7335,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,107106,3,0.18571428571428572,485,Dorchester,0.5,0.6363636363636364,0.8666666666666667,0,1,0,1,0,1,0,0,1,0,1,6
7336,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,116141,4,0.18571428571428572,485,Dorchester,0.5,0.5454545454545454,0.3,0,0,0,0,1,1,0,0,1,0,1,17
7337,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,99822,16,0.18571428571428572,4562,Boston,0.75,0.5454545454545454,0.5666666666666667,0,1,0,1,0,1,0,0,1,0,1,9
7338,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86201.0,11447,16,0.18571428571428572,OTHER,Roxbury,0.0,0.9090909090909091,0.03333333333333333,0,1,0,0,1,1,0,0,1,0,1,9
7339,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,11413,8,0.18571428571428572,2893,Boston,0.5,0.36363636363636365,0.06666666666666668,0,1,0,0,1,1,0,0,1,0,1,0
7340,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,12202,2,0.18571428571428572,506,East Boston,0.75,0.1818181818181818,0.8,0,1,0,0,0,1,0,0,1,0,1,15
7341,OTHER,1,NO,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,83788,16,0.15714285714285714,OTHER,Dorchester,0.5,0.5454545454545454,0.26666666666666666,0,1,0,0,0,1,0,0,1,0,1,16
7342,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,DISTURBANCE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10251.0,81698,8,0.18571428571428572,2893,Boston,0.75,0.8181818181818182,0.6,0,1,0,1,0,1,0,0,1,0,1,0
7343,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,102951,4,0.18571428571428572,485,Dorchester,0.25,0.0,0.23333333333333334,0,1,1,1,1,1,0,0,1,0,1,17
7344,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,85892,1,0.2571428571428571,OTHER,OTHER,0.25,0.5454545454545454,0.5333333333333333,0,1,0,0,0,1,0,0,1,1,1,18
7345,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,75636,16,0.18571428571428572,OTHER,Roxbury,0.75,0.6363636363636364,0.1,0,1,0,1,1,1,0,0,1,0,1,9
7346,OTHER,1,NO,White,Light,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,OTHER,16,0.17142857142857143,OTHER,Roxbury,0.75,0.1818181818181818,0.9333333333333333,0,1,0,1,0,1,0,0,1,0,1,14
7347,OTHER,1,YES,Black,Light,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,116931,8,0.15714285714285714,2893,Boston,0.5,0.0,0.8,0,0,0,1,0,1,0,0,1,0,1,0
7348,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,103611,16,0.2571428571428571,1350,South Boston,0.5,0.8181818181818182,0.03333333333333333,0,1,0,1,1,1,0,0,1,0,1,14
7349,OTHER,1,YES,White,Med,PROBABLE CAUSE,INVESTIGATIVE,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,92675,16,0.32857142857142857,OTHER,Roxbury,0.75,0.8181818181818182,0.9666666666666667,0,1,1,1,0,1,0,0,1,0,1,9
7350,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8662.0,116890,6,0.18571428571428572,1350,Dorchester,0.25,0.8181818181818182,0.4,0,1,0,0,0,1,0,0,1,0,1,10
7351,OTHER,1,YES,White,Fair,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9965.0,102399,9,0.14285714285714285,822,Roxbury,0.25,0.4545454545454545,0.8666666666666667,0,1,0,1,0,1,0,0,1,0,1,14
7352,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,HONDA,2001.0,BLUE,DRIVER,MA,6620.0,92445,2,0.2571428571428571,506,East Boston,0.0,0.9090909090909091,0.5,0,1,1,1,1,1,0,0,1,0,1,13
7353,OTHER,1,NO,White,Light,REASONABLE SUSPICION,RADIO CALL,209A,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,OTHER,1,0.17142857142857143,2800,Charlestown,0.0,0.1818181818181818,0.5,0,0,0,0,1,1,0,0,1,1,1,18
7354,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,FORD,2000.0,RED,DRIVER,MA,10132.0,75659,16,0.18571428571428572,OTHER,Mattapan,0.5,0.7272727272727273,0.16666666666666669,0,1,0,1,0,1,0,0,1,0,1,19
7355,OTHER,1,YES,Black,Med,CONSENT SEARCH,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10166.0,54335,1,0.18571428571428572,4771,Dorchester,0.75,0.2727272727272727,0.7666666666666667,0,1,0,1,0,1,0,0,1,0,1,9
7356,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,10402.0,102383,11,0.2571428571428571,OTHER,Roslindale,0.0,0.9090909090909091,0.23333333333333334,0,1,0,1,1,1,0,0,1,0,1,13
7357,OTHER,1,YES,White,OTHER,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9022.0,106726,8,0.2142857142857143,2893,OTHER,0.25,0.09090909090909091,0.3333333333333333,0,1,0,1,0,1,0,0,1,0,1,0
7358,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,116234,3,0.17142857142857143,485,Mattapan,1.0,0.36363636363636365,0.9,0,1,0,0,0,1,0,0,1,0,1,6
7359,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,DRUGS,HONDA,2002.0,BLACK,PASSENGER,MA,11312.0,91908,16,0.18571428571428572,OTHER,Dorchester,0.5,0.9090909090909091,0.3,0,1,0,1,1,1,1,0,1,0,1,2
7360,OTHER,1,YES,White,Light,PROBABLE CAUSE,RADIO CALL,VANDALISM,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11401.0,102676,7,0.2571428571428571,1033,Brighton,0.25,0.1818181818181818,0.8666666666666667,0,1,0,1,0,1,0,0,1,0,1,14
7361,OTHER,1,NO,Black,Med,CONSENT SEARCH,INVESTIGATIVE,INVESTIGATE,HONDA,2001.0,WHITE,PASSENGER,MA,8773.0,12027,5,0.15714285714285714,1350,Dorchester,0.0,0.36363636363636365,0.8333333333333334,0,1,0,1,0,1,0,0,1,0,1,7
7362,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,VAL,HONDA,2003.0,GREY,PASSENGER,MA,11756.0,102676,4,0.17142857142857143,485,OTHER,1.0,0.2727272727272727,0.7333333333333333,0,1,1,1,1,1,1,0,1,0,1,12
7363,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11185.0,93855,16,0.17142857142857143,OTHER,Dorchester,0.0,0.8181818181818182,0.1,0,1,1,1,1,1,0,1,0,0,1,1
7364,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,2001.0,BLUE,DRIVER,MA,11312.0,103611,16,0.17142857142857143,OTHER,Dorchester,0.25,0.6363636363636364,0.43333333333333335,0,1,0,1,0,1,0,0,1,0,1,2
7365,OTHER,1,YES,Black,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,98661,16,0.15714285714285714,OTHER,Roxbury,0.0,0.36363636363636365,0.9999999999999999,0,1,0,0,0,1,0,0,1,0,1,16
7366,OTHER,1,NO,White,Light,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,103754,2,0.17142857142857143,506,East Boston,0.5,0.0,0.9,0,0,0,1,0,1,0,0,1,0,1,15
7367,OTHER,1,YES,Black,Light,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,103536,16,0.15714285714285714,OTHER,Dorchester,0.75,0.8181818181818182,0.43333333333333335,0,1,0,1,1,1,0,0,1,0,1,1
7368,OTHER,1,YES,Black,Med,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2003.0,GREY,PASSENGER,MA,11312.0,103611,16,0.18571428571428572,485,OTHER,0.75,0.36363636363636365,0.4,0,1,0,0,0,1,0,0,1,0,1,12
7369,OTHER,1,NO,Hispanic,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,VAL,HONDA,2002.0,BLACK,PASSENGER,MA,86199.0,83788,16,0.1,OTHER,Mattapan,1.0,0.1818181818181818,0.4,0,0,0,0,1,1,0,0,1,0,1,2
7370,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,86845,3,0.18571428571428572,485,Dorchester,0.0,0.36363636363636365,0.4,0,1,0,1,0,1,0,0,1,0,1,6
7371,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8237.0,102338,9,0.17142857142857143,822,OTHER,0.75,0.8181818181818182,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,9
7372,OTHER,1,YES,Hispanic,Med,REASONABLE SUSPICION,RADIO CALL,DISTURBANCE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8695.0,99715,5,0.18571428571428572,1350,Dorchester,0.0,0.0,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,10
7373,OTHER,1,YES,White,Med,REASONABLE SUSPICION,RADIO CALL,B&E,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,10327,1,0.32857142857142857,OTHER,OTHER,0.0,0.1818181818181818,0.6333333333333333,0,1,0,0,0,1,0,0,1,0,1,18
7374,OTHER,1,YES,White,Light,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10060.0,12208,1,0.2571428571428571,OTHER,OTHER,0.25,0.1818181818181818,0.3666666666666667,0,1,1,1,1,1,0,0,1,0,1,18
7375,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,10739,16,0.18571428571428572,OTHER,Dorchester,0.5,0.1818181818181818,0.16666666666666669,0,1,1,1,1,1,0,0,1,0,1,1
7376,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,75659,8,0.2571428571428571,2893,OTHER,0.0,0.6363636363636364,0.8,0,1,0,1,0,1,0,0,1,0,1,0
