,Unique_Values,Value_Counts
23679,87 WORCESTER ST,1
23680,5 ANNAPOLIS ST,1
23681,78 INTERVALE ST,1
23682,1564  DORCHESTER AV,1
23683,4  HAMLET ST,1
23684,WENLOCK RD,1
23685,4 HAMLET ST,1
23686,ADDINGTON RD,1
23687,77 DESOTO RD,1
23688,DORCHESTER AV at ST MARTIN ST,1
23689,684 PARKER HILL AV,1
23690,21 VILLAGE CT,1
23691,1683  COMMONWEALTH AV,1
23692,22 CHURCH ST,1
23693,PLEASANT ST at SPRING GARDEN,1
23694,53 CIRCUIT ST,1
23695,310 GENEVA AV,1
23696,80 FOWLER ST,1
23697,45 HILLSIDE ST,1
23698,51 CLAYBOURNE ST,1
23699,PRESCOTT ST at TRENTON ST,1
23700,HAMPDEN ST at ZEIGLER ST,1
23701,383 PARK ST,1
23702,5218 WASHINGTON ST,1
23703,17 DEGAUTIER WY,1
23704,725 MORSE ST,1
23705,9  W BELLFLOWER ST,1
23706,36 NORFOLK AV,1
23707,36 CHARLAME ST,1
23708,COLBERT ST at WOODHAVEN ST,1
23709,BEACON ST at WALNUT,1
23710,1503 DORCHESTER AV,1
23711,726  MASSACHUSETTS AV,1
23712,22 PRINCETON ST,1
23713,3RD AV,1
23714,38 DUNBAR AV,1
23715,19 BROWNING AV,1
23716,246 N BEACON ST,1
23717,49 SLAYTON WY,1
23718,101 CHELSEA ST,1
23719,357  MERIDIAN ST,1
23720,824 CUMMINS HY,1
23721,301 BORDER ST,1
23722,88 E NEWTON ST,1
23723,103 DUNSTABLE ST,1
23724,33 HUDSON ST,1
23725,0 ALGONQUIN ST,1
23726,0 FLAGG ST,1
23727,503 GENEVA AV,1
23728,227 WALNUT AV,1
23729,20 VINTON ST,1
23730,58 POTOMAC ST,1
23731,106 BLACKSTONE ST,1
23732,640 CENTRE ST,1
23733,ORLANDO ST,1
23734,1491 DORCHESTER AV,1
23735,77 EAGLE ST,1
23736,85  W NEWTON ST,1
23737,CORWIN ST at WESTVILLE ST,1
23738,193 BELGRADE AV,1
23739,CENTRAL AV at METROPOLITAN AV,1
23740,DALE ST at DONCASTER ST,1
23741,143 HEMENWAY ST,1
23742,FREEPORT ST at unk GALLIVAN BL,1
23743,101 DENNY ST,1
23744,408 SEAVER ST,1
23745,00 DUDLEY TR,1
23746,73 CODMAN PK,1
23747,81  BOWDOIN ST,1
23748,476 COMMONWEALTH AV,1
23749,3707  WASHINGTON ST,1
23750,19 SARATOGA ST,1
23751,407  SARATOGA ST,1
23752,345  WASHINGTON ST,1
23753,449 W BROADWAY,1
23754,00 CARSON ST,1
23755,00 GLEN RD,1
23756,1005 CENTRE ST,1
23757,unk CUSHING AV,1
23758,1  BUNKER HILL ST,1
23759,LEVANT ST at QUINCY ST,1
23760,0 N BENNET ST,1
23761,8 CHEROKEE ST,1
23762,35 NEPONSET AV,1
23763,BARTLETT ST at SCHOOL ST,1
23764,1492  DORCHESTER AV,1
23765,20 DEGAUTIER WY,1
23766,221 E BERKELEY ST,1
23767,44 TEMPLE PL,1
23768,12 PRATT ST,1
23769,MARSTON ST,1
23770,CARMODY CT,1
23771,140 MT PLEASANT ST,1
23772,ALBANY ST at E NEWTON ST,1
23773,309 OLD COLONY AV,1
23774,448 WASHINGTON ST,1
23775,N/A HARVARD ST at WALES ST,1
23776,23 ST MARGARET ST,1
23777,115 ARCHDALE RD,1
23778,334  CENTRE ST,1
23779,780 ADAMS ST,1
23780,1240  MASSACHUSETTS AV,1
23781,36 ANGELL ST,1
23782,15 BRAINERD RD,1
23783,600  BORDER ST,1
23784,45  BERNARD ST,1
23785,18 WENDOVER ST,1
23786,TREMONT ST at W MILTON ST,1
23787,631 PARKER ST,1
23788,00 HARRIS WY,1
23789,80 W SELDEN ST,1
23790,55 SILVER ST,1
23791,73 SARATOGA ST,1
23792,0 EDISON GREEN,1
23793,155 CEDAR ST,1
23794,00 CHARLES PARK RD,1
23795,RUSKINDALE RD at TAUNTON AV,1
23796,MAY ST at MERIDIAN ST,1
23797,52 CORONA ST,1
23798,1354 DORCHESTER AV,1
23799,HYDE PARK AV at OAKLAND ST,1
23800,405 RIVER ST,1
23801,238 NORFOLK ST,1
23802,253 SAVIN HILL AV,1
23803,15 MIDDLE ST,1
23804,BOARDMAN ST at LEYDEN ST,1
23805,49 MAVERICK SQ,1
23806,UNKNOWN,1
23807,30 ROSECLAIR ST,1
23808,80  FRANCIS ST,1
23809,142 DRAPER ST,1
23810,BLUE HILL AV at ENGLEWOOD AV,1
23811,83 HUDSON ST,1
23812,725 GALLIVAN BL,1
23813,800 HARRISON AV,1
23814,96  W SPRINGFIELD ST,1
23815,175 HUMBOLDT AV,1
23816,EMMONSDALE RD at RUSTIC RD,1
23817,477 LAGRANGE ST,1
23818,CUMMINGS RD at ITASCA ST,1
23819,118 M ST,1
23820,21 LEROY ST,1
23821,HERALD ST,1
23822,40 ARCHDALE RD,1
23823,BLUE HILL AV at INTERVALE,1
23824,33 JAMAICA ST,1
23825,1305 BLUE HILL AV,1
23826,575 TREMONT ST,1
23827,280 A ST,1
23828,9 VALARRO RD,1
23829,244 BORDER ST,1
23830,HARVEST ST at HARVEST TR,1
23831,BOURNEDALE RD at PARK ST,1
23832,9 EASTMAN ST,1
23833,605 PARK ST,1
23834,256 BORDER ST,1
23835,4 SYMPHONY RD,1
23836,GARFIELD AV,1
23837,N/A CHARLAME PL,1
23838,59 TEMPLE PL,1
23839,122 HIGHLAND AV,1
23840,4 OBEIRNE PL,1
23841,COLONY ST at GENEVA AV,1
23842,BOSTON ST at MAYHEW ST,1
23843,DORCHESTER ST at OCONNOR WY,1
23844,134  W 7TH ST,1
23845,24 PREBLE ST,1
23846,13 DIMOCK ST,1
23847,21 AGUADILLA ST,1
23848,19A CENTRE ST,1
23849,BROOKLINE AV at TREMONT ST,1
23850,224 ROXBURY ST,1
23851,228 ROXBURY ST,1
23852,934  DORCHESTER AV,1
23853,DORCHESTER AV at LOTUS ST,1
23854,80  FREEPORT ST,1
23855,20 LAVAL ST,1
23856,53 MELVILLE AV,1
23857,168 E 7TH ST,1
23858,14  W TREMLETT ST,1
23859,9 HARTLEY TR,1
23860,0 WESTERN AV,1
23861,C ST at E 2ND ST,1
23862,623 E 2ND ST,1
23863,9 GANNETT ST,1
23864,00 SAVIN HILL CT,1
23865,DEVINE WY at LOGAN ST,1
23866,SARATOGA ST at ST EDWARD RD,1
23867,473 GENEVA AV,1
23868,PLEASANT ST at unk HANCOCK ST,1
23869,BROWN AV at PROSPECT AV,1
23870,DORCHESTER AV at OLD COLONY,1
23871,102 QUINCY ST,1
23872,HUNTINGTON AV at RIVER ST,1
23873,110 OCALLAGHAN WY,1
23874,12 WILCOCK ST,1
23875,6 ARMANDINE ST,1
23876,155 SAVIN HILL AV,1
23877,1667 BLUE HILL AV,1
23878,21 W SELDEN ST,1
23879,100 SHERWOOD ST,1
23880,00 WESTLAND,1
23881,1021 MASSACHUSETTS AV,1
23882,538  TALBOT AV,1
23883,COURTNEY RD,1
23884,103 ZEIGLER ST,1
23885,15 BETHUNE WY,1
23886,BALL ST at SHAWMUT ST,1
23887,COURTNEY RD at RUSSETT RD,1
23888,47 ALABAMA ST,1
23889,210 WARREN ST,1
23890,1550 CENTRE ST,1
23891,51 GALLIVAN BL,1
23892,1183 WASHINGTON AV,1
23893,28 ANGELL ST,1
23894,256 MINOT ST,1
23895,36 WILDWOOD ST,1
23896,434 POPLAR ST,1
23897,151 HAMPSTEAD ST,1
23898,40 STANTON ST,1
23899,45 UNION SQ,1
23900,71 EVERETT ST,1
23901,31 CEDAR ST,1
23902,GREEN HILL ST at MILLS ST,1
23903,84 LEONARD ST,1
23904,810  DORCHESTER AV,1
23905,1945 COLUMBUS AV,1
23906,15 M ST,1
23907,MORRISSEY BL at REDFIELD ST,1
23908,48 COREY ST,1
23909,80 HIAWATHA RD,1
23910,102 MARCELLA ST,1
23911,228  MAGNOLIA ST,1
23912,225 SHAWMUT AV,1
23913,309 STUART ST,1
23914,38 MAPLEWOOD ST,1
23915,304 SARATOGA PL,1
23916,113 LEIGHTON PK,1
23917,3 NIXON ST,1
23918,34  TROTTER CT,1
23919,130 BOSTON ST,1
23920,1591  DORCHESTER AV,1
23921,36 WOODLAWN ST,1
23922,00 PUBLIC ALLEY 433,1
23923,551 WASHINGTON ST,1
23924,11 LINWOOD ST,1
23925,ATHELWOLD ST at WASHINGTON ST,1
23926,rear of 76 WOODBOLE AV,1
23927,93 LEXINGTON ST,1
23928,98 LEXINGTON ST,1
23929,0 DOVE ST,1
23930,CUMMINS HY at WOOD ST,1
23931,84 SUMMIT ST,1
23932,63 NEWBURY ST,1
23933,860 BLUE HILL AV,1
23934,615  WARREN ST,1
23935,548  E 6TH ST,1
23936,393 ADAMS ST,1
23937,47 BLUE HILL AV,1
23938,3 DUNFORD ST,1
23939,5808 SHAWMUT AV,1
23940,227 GARFIELD AV,1
23941,135 SELDEN ST,1
23942,949 BLUE HILL AV,1
23943,300 SUMNER ST,1
23944,31 NIXON ST,1
23945,720 BOYLSTON ST,1
23946,720 HARRISON AV,1
23947,905 SARATOGA ST,1
23948,17 HEMENWAY ST,1
23949,34 MT EVERETT ST,1
23950,204 CENTRE ST,1
23951,626 AMERICAN LEGION HY,1
23952,LINGARD ST at ROBIN HOOD ST,1
23953,108 HOMESTEAD ST,1
23954,59 PONTIAC ST,1
23955,ARROW ST at UNION ST,1
23956,STANDISH ST at WOODBOLE AV,1
23957,8 BOWER ST,1
23958,162 SEVER ST,1
23959,574 MASSACHUSETTS AV,1
23960,10 BLUE HILL AV,1
23961,PAGE TR,1
23962,QUEENSBERRY ST,1
23963,QUINCY CT,1
23964,DEDHAM PY,1
23965,121 HOLMES ST,1
23966,75 KNEELAND ST,1
23967,BIRCH ST,1
23968,107 LAWN ST,1
23969,12 BOWER ST,1
23970,15  NORTH POINT DR,1
23971,34 STELLMAN RD,1
23972,233 W SELDEN ST,1
23973,718 BLUE HILL AV,1
23974,67 WENSLEY ST,1
23975,68 MORELAND ST,1
23976,LAWRENCE ST at MAGNOLIA ST,1
23977,CAPEN ST at NORWELL ST,1
23978,84 MCLELLAN ST,1
23979,OPPOSITE GREENVILLE ST,1
23980,COLUMBIA RD at DEVENS ST,1
23981,4 DWIGHT ST,1
23982,34 LYDON WY,1
23983,269 WOOD AV,1
23984,77 SIERRA RD,1
23985,624 CUMMINS HY,1
23986,126 BUSINESS ST,1
23987,245 K ST,1
23988,32 LYNDHURST ST,1
23989,50 M ST,1
23990,00 VINAL ST,1
23991,8 SEWALL ST,1
23992,34 HARMON ST,1
23993,FAIRLAND ST,1
23994,FAIRLANE RD at MORELAND ST,1
23995,21 PETERBOROUGH ST,1
23996,433 TALBOT AV,1
23997,1152 BLUE HILL AV,1
23998,1416 DORCHESTER AV,1
23999,SUMMER ST PL at SUMMIT ST,1
24000,00 CHELSEA ST,1
24001,794 ALBANY ST,1
24002,74 MORA ST,1
24003,8 CLAXTON ST,1
24004,71 HEWLETT ST,1
24005,1 SENATOR BOLLING CIRCLE,1
24006,324 BEECH ST,1
24007,85 WALNUT AV,1
24008,411  CHELSEA ST,1
24009,FORT AV at HIGHLAND AV,1
24010,32B MCGREEVEY WY,1
24011,190 #3 RUTHVEN ST,1
24012,12  MELBOURNE ST,1
24013,CIRCUIT ST at WALNUT ST,1
24014,43 HUMBOLDT AV,1
24015,80 CUMMINS HY,1
24016,116 HARRISHOF ST,1
24017,BICKNELL ST at BRADLEE ST,1
24018,HAWTHORNE ST at HIGHLAND AV,1
24019,BATCHELDER S at MARSHFIELD ST,1
24020,3 MAPLE CT,1
24021,97 DAKOTA ST,1
24022,57 BEECHLAND ST,1
24023,BOYLSTON ST at IPSWICH ST,1
24024,516 E 2ND ST,1
24025,75 NORFOLK ST,1
24026,620 DORCHESTER AV,1
24027,25  LEYLAND ST,1
24028,MASON CT,1
24029,0 DIMOCK ST,1
24030,728 DUDLEY ST,1
24031,338  WARREN ST,1
24032,95 HUMBOLDT AV,1
24033,71 WILDWOOD ST,1
24034,710 ATLANTIC AV,1
24035,BUNKER HILL ST at TRENTON ST,1
24036,2162 DORCHESTER AV,1
24037,NEW WHITNEY ST,1
24038,135 WASHINGTON ST,1
24039,15 FAIRMOUNT ST,1
24040,121 DEVON ST,1
24041,50 WALNUT ST,1
24042,35 DUBOIS ST,1
24043,824 BORDER ST,1
24044,233  COLUMBIA RD,1
24045,155 CALUMET ST,1
24046,260 PRENTISS ST,1
24047,00 NORTHERN AV,1
24048,641 DUDLEY ST,1
24049,N MARGIN ST,1
24050,94 BUNKER HILL ST,1
24051,36 NEW ST,1
24052,11 HARLEM ST,1
24053,44  CHANDLER ST,1
24054,0 MEAD ST,1
24055,LUDLOW ST at MEAD ST,1
24056,517 DUDLEY ST,1
24057,MALCOLM X B at WASHINGTON ST,1
24058,704 SARATOGA ST,1
24059,21  OBEIRNE PL,1
24060,23 ABERDEEN ST,1
24061,130  WARREN ST,1
24062,69 PARIS CT,1
24063,133 REDLANDS RD,1
24064,30  COPELAND ST,1
24065,ARLINGTON ST at MELROSE ST,1
24066,WOODGATE ST,1
24067,728 E BROADWAY,1
24068,E 4TH ST at FARRAGUT ST,1
24069,69 PREBLE ST,1
24070,00 WEAVER WY,1
24071,694 MASSACHUSETTS AV,1
24072,EMERSON ST at HIGH ROCK WY,1
24073,871 HARRISON AV,1
24074,45 CLIFFORD ST,1
24075,530 E 1ST ST,1
24076,389 W BROADWAY,1
24077,77 BELLEVUE ST,1
24078,GLEASON ST at HARVARD AV,1
24079,0 THOREAU PA,1
24080,717 COLUMBIA RD,1
24081,ADJ  COLUMBUS AV at CAMDEN ST,1
24082,WILDWOOD ST at WINSTON RD,1
24083,236  AMORY ST,1
24084,430  DUDLEY ST,1
24085,69 STADIUM RD,1
24086,40 FRANKLIN HILL AV,1
24087,BREMEN ST at MARGINAL ST,1
24088,CEYLON ST at COLUMBIA PL,1
24089,14 CLAREMONT ST,1
24090,672 HUNTINGTON AV,1
24091,235 TOWNSEND ST,1
24092,129  FRANKLIN ST,1
24093,128 CAMBRIDGE ST,1
24094,71 SMITH ST,1
24095,409  W BROADWAY,1
24096,30  ANNUNCIATION RD,1
24097,BATCHELDER ST at BELDEN ST,1
24098,1247 HYDE PARK AV,1
24099,377 DUDLEY ST,1
24100,00 ELECTRIC AV,1
24101,1582 TREMONT ST,1
24102,135 CLARENDON ST,1
24103,6 WEAVER WY,1
24104,393 NORFOLK ST,1
24105,CHESTNUT AV at FORBES ST,1
24106,170  BRIGHTON AV,1
24107,131  MORTON ST,1
24108,CAUSEWAY ST at TRAVIS ST,1
24109,BREWSTER ST at E 8TH ST,1
24110,CENTRAL ST at MCKINLEY SQ,1
24111,144 HARVARD AV,1
24112,18 ST PETER ST,1
24113,14  FENNO ST,1
24114,127 DANA AV,1
24115,20 STELLA RD,1
24116,1250  BLUE HILL AV,1
24117,ROCKLAND S at WASHINGTON ST,1
24118,BLUE HILL AV at CEYLON ST,1
24119,HARVARD WY at RIPLEY RD,1
24120,518 SHAWMUT AV,1
24121,144 WHITFIELD ST,1
24122,3 CLARE AV,1
24123,WASHINGTON AV at WELLES AV,1
24124,435 MARKET ST,1
24125,DORCHESTER AV at LINDEN CT,1
24126,BOWDOIN AV at HENDRY ST,1
24127,222  BOWDOIN ST,1
24128,2 STRATTON ST,1
24129,31  FESSENDEN ST,1
24130,COLUMBIA RD at WORMWOOD ST,1
24131,5  ELLERY ST,1
24132,DORCHESTER AV at SAVIN HI,1
24133,ANDREW SQUARE at SOUTHAMPTON,1
24134,296 CAMBRIDGE ST,1
24135,27 PARKER HILL AV,1
24136,REAR 460 BLUE HILL AV,1
24137,6092 ORTON MAROTTA WY,1
24138,55 ALMONT ST,1
24139,12 BROOKS ST,1
24140,BLUE HILL AV at MT PLEASANT S,1
24141,27 WOOD AV,1
24142,BURRELL ST at GEORGE ST,1
24143,1508  HYDE PARK AV,1
24144,60 CONDOR ST,1
24145,151 MERIDIAN ST,1
24146,5 ADAMS ST,1
24147,115 GAINSBOROUGH ST,1
24148,E 1ST ST at M ST,1
24149,00 CRAWFORD ST,1
24150,16 CENTRE ST,1
24151,320  BLUE HILL AV,1
24152,JACOB ST at WOLLASTON TR,1
24153,00 AMERICAN LEGION HY,1
24154,222 WESTVIEW ST,1
24155,HOLDEN ST,1
24156,102 MT PLEASANT AV,1
24157,BLUE HILL AV at ELM HILL AV,1
24158,94 WHITFORD ST,1
24159,295 WARREN ST,1
24160,MORTON ST at STANTON ST,1
24161,1122 ADAMS ST,1
24162,BLUE HILL AV at CUMMINS HY,1
24163,91 WHITFORD ST,1
24164,HAROLD ST at MONTROSE ST,1
24165,850 WASHINGTON ST,1
24166,HOYT ST,1
24167,150 CAMBRIDGE ST,1
24168,154  BUNKER HILL ST,1
24169,2 PLEASANT ST,1
24170,DEVONSHIRE ST at STATE ST,1
24171,96 HARVARD ST,1
24172,99 EVANS ST,1
24173,15 PAYSON RD,1
24174,259 BOWDOIN ST,1
24175,98 PETERBOROUGH ST,1
24176,83 ADA ST,1
24177,57  POLK ST,1
24178,107 LIVERPOOL ST,1
24179,PARIS ST at SUMNER TR,1
24180,48 FAIRBANKS ST,1
24181,7 CUSHING TR,1
24182,15 FERNBORO ST,1
24183,70 HOWLAND ST,1
24184,21 WARWICK ST,1
24185,169 PRINCETON PL,1
24186,BENNETT ST at SWIFT ST,1
24187,69 HOMER ST,1
24188,59 SARATOGA PL,1
24189,808 BORDER ST,1
24190,EXETER ST at NEWBURY ST,1
24191,91 CROWN POINT DR,1
24192,213-1 GENEVA AV,1
24193,60 CRISPUS ATTUCKS PL,1
24194,60 RIVER ST,1
24195,197 CAMBRIDGE ST,1
24196,70 BRIGHTON AV,1
24197,88 COREY RD,1
24198,86 GLENVILLE AV,1
24199,1050 CENTRE ST,1
24200,ROBERT ST at S FAIRVIEW ST,1
24201,BLUE HILL AV at HOWLAND ST,1
24202,114 WINTHROP ST,1
24203,0 E 2ND ST,1
24204,462 SARATOGA ST,1
24205,21 HILLVIEW AV,1
24206,1826 CENTRE ST,1
24207,1050  BLUE HILL AV,1
24208,6 JAMESTOWN TR,1
24209,96  W NEWTON ST,1
24210,8 FIDELIS WY,1
24211,10 MILLS ST,1
24212,830 HUNTINGTON AV,1
24213,41 MACDONALD ST,1
24214,911 BURRELL ST,1
24215,48 IFFLEY RD,1
24216,295 WOOD AV,1
24217,44 SUNNYSIDE ST,1
24218,500 WALK HILL ST,1
24219,ASPINWALL RD at NORFOLK ST,1
24220,PURCHASE ST at SUMNER AV,1
24221,17 DABNEY ST,1
24222,38 E SPRINGFIELD ST,1
24223,11 CUMMINGS ST,1
24224,00 WALNUT AV,1
24225,50 ALEXANDER ST,1
24226,27 PERRIN ST,1
24227,DORCHESTER AV at KINGSDALE ST,1
24228,7 HUMPHREYS PL,1
24229,SUMMER ST at SUMMER ST,1
24230,48 MERCER ST,1
24231,44 ADAMS ST,1
24232,668 BLUE HILL AV,1
24233,THOMPSON ST,1
24234,19 AINSLEY ST,1
24235,DORCHESTER AV at DRAPER ST,1
24236,8 WILBERT RD,1
24237,173 MILK ST,1
24238,601 PARK ST,1
24239,ARLINGTON ST at CENTRAL AV,1
24240,BAYARD ST at N HARVARD ST,1
24241,45 UNION PK,1
24242,40  DACIA ST,1
24243,73 STANWOOD ST,1
24244,GALLIVAN BL at MYRTLE ST,1
24245,163 LEXINGTON ST,1
24246,42 R.  HORADAN WY,1
24247,664  TREMONT ST,1
24248,E CANTON ST at HARRISON AV,1
24249,E NEWTON ST at WASHINGTON S,1
24250,68 BRADEEN ST,1
24251,900 AMERICAN LEGION HY,1
24252,1101 HYDE PARK AV,1
24253,103 WILLOW ST,1
24254,133 WILLOW ST,1
24255,COLUMBUS AV at ST CYPRIANS PL,1
24256,BOWDOIN AV at EUNICE ST,1
24257,632  BLUE HILL AV,1
24258,39 PRINCE ST,1
24259,11 SMITH CT,1
24260,12  LEROY ST,1
24261,34 FISHER AV,1
24262,00 HORADAN WY,1
24263,480 MASSACHUSETTS AV,1
24264,23  LINCOLN ST,1
24265,67 OVERLOOK RD,1
24266,719 TREMONT ST,1
24267,1163 GALLIVAN BL,1
24268,32 WHITING ST,1
24269,9 WOLCOTT ST,1
24270,21 NORWELL ST,1
24271,NORFOLK AV at PEACEVALE RD,1
24272,DEARBORN ST at SHABAZZ WY,1
24273,663 GALLIVAN BL,1
24274,38 BOSTON ST,1
24275,212 BENNINGTON ST,1
24276,140 MADISON PARK CT,1
24277,182 HEATH ST,1
24278,88 MAVERICK ST,1
24279,405 BORDER ST,1
24280,411 WARREN ST,1
24281,53 GLENWAY ST,1
24282,33 BISHOP JOE L. SMITH WAY,1
24283,422 MERIDIAN ST,1
24284,79 WESTVILLE ST,1
24285,27 WOODBOLE AV,1
24286,80 BARRY ST,1
24287,44 HILLSIDE ST,1
24288,DORCHESTER AV at SELDEN ST,1
24289,25 WESTMORE RD,1
24290,74 IDAHO ST,1
24291,33 BROOKFORD ST,1
24292,BOWDOIN ST at QUINCY CT,1
24293,22 MICHIGAN AV,1
24294,25 BELLEVUE ST,1
24295,16 LANDOR RD,1
24296,LAMARTINE ST at PEABODY ST,1
24297,63   MERIDIAN ST,1
24298,DALY ST at TRAIN ST,1
24299,151 PRINCETON ST,1
24300,30  CORINTH ST,1
24301,. BETHUNE WY at EUSTIS ST,1
24302,96 BRUNSWICK ST,1
24303,BLUE HILL AV at WESTOVER ST,1
24304,ELM ST at GREENOUGH AV,1
24305,36 CLAYBOURNE ST,1
24306,CATAWBA ST at CHAMBER ST,1
24307,00 REEDSDALE ST,1
24308,145 NEWBURY ST,1
24309,123 ARMANDINE ST,1
24310,140 POPLAR ST,1
24311,171 HANCOCK ST,1
24312,2060 CENTRE ST,1
24313,00 PUBLIC ALLEY 401,1
24314,280 SHAWMUT AV,1
24315,43 FOWLER ST,1
24316,175  N HARVARD ST,1
24317,AMORY ST at NEW MINTON ST,1
24318,5 BEETHOVEN ST,1
24319,43 NORTHWOOD ST,1
24320,80 BALLOU AV,1
24321,42 MONADNOCK ST,1
24322,80 MT VERNON ST,1
24323,18  HUBERT ST,1
24324,18 HULBERT ST,1
24325,4 CHARLAME ST,1
24326,106  NAZING CT,1
24327,51  SAVIN HILL AV,1
24328,182 BRIGHTON AV,1
24329,AMERICAN LEGION HY at FAIRMOU,1
24330,113 CENTRE ST,1
24331,160 MCDONOUGH WY,1
24332,O M ST,1
24333,37 RECTOR RD,1
24334,WARNER ST,1
24335,150 HOMESTEAD ST,1
24336,298 WASHINGTON ST,1
24337,40  SHIRLEY ST,1
24338,KILMARNOC at QUEENSBERRY ST,1
24339,720 RIVER ST,1
24340,137  HAROLD ST,1
24341,66  WOODBINE ST,1
24342,24  BOWER ST,1
24343,105 WEBSTER ST,1
24344,CAMBRIDGE ST at TEMPLE ST,1
24345,39 BALFOUR ST,1
24346,447 SHAWMUT AV,1
24347,DORCHESTER AV at SHEPTON TR,1
24348,160 MILK ST,1
24349,24 WOODLAWN ST,1
24350,141 PUTNAM ST,1
24351,A CEDAR ST at HAWTHORNE ST,1
24352,148 GLENELLEN RD,1
24353,31 STANTON ST,1
24354,530 TREMONT ST,1
24355,00 ANTRIM ST,1
24356,60 COLONIAL AV,1
24357,BELNEL RD at OSCEOLA ST,1
24358,734 MONUMENT ST,1
24359,34 MONUMENT SQ,1
24360,42 8TH ST,1
24361,29 FAIRBANKS ST,1
24362,284 N BEACON ST,1
24363,DARTMOUTH ST at WENDOVER ST,1
24364,FREEPORT ST at GRANGER ST,1
24365,28 MAVERICK SQ,1
24366,17 INDIA ST,1
24367,205 E EAGLE ST,1
24368,159 CHELSEA ST,1
24369,41 COPELAND ST,1
24370,GAINSBOROUGH ST at ST STEPH,1
24371,24 GLADSTONE ST,1
24372,7 OLNEY ST,1
24373,1946 HARRISON AV,1
24374,CALLENDER ST at TROTTER CT,1
24375,75 TAUNTON AV,1
24376,FOREST PL at FOREST ST,1
24377,GALLIVAN BL at NEPONSET CT,1
24378,ANNABEL ST at COLUMBIA ST,1
24379,00 ST RICHARD ST,1
24380,13  ELLSWORTH ST,1
24381,89 RADCLIFFE ST,1
24382,METCALF ST,1
24383,368  WARREN ST,1
24384,19  GREENVILLE ST,1
24385,19 EMERALD CT,1
24386,40 SOMERSET ST,1
24387,0 HILLSBORO ST,1
24388,79 W NEWTON ST,1
24389,00 GURNEY ST,1
24390,27 GLENHILL RD,1
24391,90 BRUNSWICK ST,1
24392,72 CUMMINS HY,1
24393,DORCHESTER AV at FREEPORT S,1
24394,E ST at TUDOR ST,1
24395,366  WARREN ST,1
24396,34  ST JAMES ST,1
24397,27 LAUREL ST,1
24398,27 LEYDEN ST,1
24399,NEVADA ST at WILMINGTON AV,1
24400,450 DORCHESTER AV,1
24401,279  BOWDOIN ST,1
24402,0 CORBET ST,1
24403,2 ELDER ST,1
24404,97 ESMOND ST,1
24405,E EIGHTH ST at K ST,1
24406,40 W 7TH ST,1
24407,75 AMORY ST,1
24408,7 SCHOOL ST,1
24409,77 BURRELL ST,1
24410,133 HANCOCK ST,1
24411,1653 COMMONWEALTH AV,1
24412,24 JULIAN ST,1
24413,109 KINGSTON ST,1
24414,BELGRADE AV at CORINTH ST,1
24415,ERIC RD at WASHINGTON ST,1
24416,34 REAR ANNUNCIATION RD,1
24417,86 MORELAND ST,1
24418,784  E 4TH ST,1
24419,65 WINSTON RD,1
24420,34 JULIAN ST,1
24421,3154 WASHINGTON ST,1
24422,3 OSWALD ST,1
24423,2018 COLUMBUS AV,1
24424,710 BORDER ST,1
24425,MASSACHUSETTS AV at NEWMARKET,1
24426,130 W CONCORD ST,1
24427,EMERSON PL,1
24428,DYER AV at EVANS RD,1
24429,6 BISMARCK ST,1
24430,661 BOYLSTON ST,1
24431,11 MERIDIAN ST,1
24432,D ST at TUDOR ST,1
24433,1 MICHELANGELO ST,1
24434,GENEVA ST at NORMANDY ST,1
24435,45 COPELAND ST,1
24436,71 LYNDHURST ST,1
24437,725-735 SHAWMUT AV,1
24438,0 AVE DELAFAYETTE,1
24439,3 HAROLD ST,1
24440,W ROXBURY at WASHINGTON ST,1
24441,17 GILMORE TR,1
24442,HACKENSACK CT,1
24443,CAMERON ST,1
24444,25 HANOVER AV,1
24445,00 PORTER ST,1
24446,MARLOWE ST at VINCENT RD,1
24447,992 DORCHESTER AV,1
24448,124 EUSTIS PL,1
24449,17  WINTER ST,1
24450,130  PARK ST,1
24451,CAMDEN ST at TRENTON ST,1
24452,CENTRAL ST at SPRING ST,1
24453,COLUMBUS AV at WENHAM ST,1
24454,00 ELLERY ST,1
24455,NORFOLK ST at OLDFIELDS RD,1
24456,1287 DORCHESTER AV,1
24457,549 GALLIVAN BL,1
24458,37 SALUTATION ST,1
24459,901 HUNTINGTON AV,1
24460,231 HIGHLAND ST,1
24461,15 ROSECLIFF ST,1
24462,381 VFW PY,1
24463,736 QUINCY ST,1
24464,108 CHENEY ST,1
24465,17  LONGFELLOW ST,1
24466,173 BOYLSTON ST,1
24467,83 METROPOLITAN AV,1
24468,630  DUDLEY ST,1
24469,42 DUNSTABLE ST,1
24470,60 BOWDOIN AV,1
24471,504  PARK ST,1
24472,29 LEYDEN ST,1
24473,570 WASHINGTON ST,1
24474,100 TALBOT AV,1
24475,2  GRANVILLE ST,1
24476,DORCHESTER AV at ROSEDALE ST,1
24477,15 BEAUFORT RD,1
24478,29  LEXINGTON ST,1
24479,HAMPTON CT at SHAWMUT ST,1
24480,5264 WASHINGTON ST,1
24481,100 MASSACHUSETTS AV,1
24482,6109 SHAWMUT AV,1
24483,MCBRIDE ST,1
24484,285 DUDLEY ST,1
24485,113 BRANDYWYNE DR,1
24486,CUNNINGHAM ST at WOODLAWN ST,1
